Temps (s),Température 0 (°C),Température 1 (°C),Température 2 (°C)
737.9845600128174,8.91,12.57,14.71
738.5121488571167,8.91,12.57,14.71
739.0397386550903,8.81,12.48,14.71
739.5673291683197,8.81,12.57,14.8
740.093918800354,8.81,12.57,14.62
740.6215078830719,8.81,12.57,14.62
741.1490962505341,8.72,12.57,14.8
741.6766867637634,8.91,12.57,14.62
742.2042760848999,8.81,12.57,14.62
742.7318644523621,8.81,12.57,14.71
743.258458852768,8.91,12.57,14.71
743.7860445976257,8.81,12.57,14.71
744.313634634018,8.81,12.57,14.71
744.841222524643,8.81,12.57,14.71
745.3678147792816,8.91,12.57,14.62
745.8954036235809,8.91,12.57,14.62
746.4229922294617,8.91,12.57,14.62
746.9505805969238,8.91,12.57,14.62
747.4781703948975,8.81,12.57,14.71
748.0049390792847,8.91,12.57,14.71
748.5325274467468,8.81,12.57,14.71
749.0601165294647,8.91,12.57,14.62
749.5877056121826,8.91,12.57,14.62
750.1152944564819,8.81,12.57,14.8
750.6418867111206,8.81,12.57,14.71
751.1694755554199,8.91,12.57,14.71
751.6970655918121,8.81,12.57,14.71
752.2246541976929,8.81,12.57,14.8
752.7522432804108,8.91,12.57,14.71
753.2788343429565,8.91,12.57,14.71
753.8064224720001,8.81,12.48,14.8
754.3340129852295,8.81,12.57,14.71
754.8616015911102,8.91,12.57,14.8
755.3891916275024,8.91,12.48,14.71
755.9157824516296,8.81,12.48,14.8
756.4433708190918,8.91,12.48,14.71
756.9709599018097,8.81,12.48,14.8
757.4985492229462,8.81,12.57,14.71
758.0261378288269,8.91,12.57,14.71
758.5527291297913,8.91,12.57,14.71
759.0803186893463,8.81,12.57,14.71
759.6079070568085,8.81,12.57,14.71
760.1354966163635,8.81,12.57,14.8
760.6630871295929,8.81,12.57,14.62
761.1896779537201,8.81,12.57,14.71
761.7172667980194,8.91,12.66,14.71
762.2448551654816,8.91,12.57,14.71
762.7724447250366,8.81,12.57,14.71
763.3000335693359,8.81,12.57,14.71
763.8266263008118,8.81,12.57,14.71
764.3542151451111,8.91,12.57,14.71
764.8818037509918,8.81,12.57,14.71
765.4093914031982,8.91,12.57,14.71
765.9379787445068,8.81,12.57,14.71
766.4635729789734,8.81,12.57,14.71
766.9911615848541,8.81,12.57,14.71
767.5187516212463,8.91,12.48,14.71
768.0463390350342,8.91,12.57,14.71
768.5739290714264,8.81,12.57,14.71
769.1005210876465,8.91,12.57,14.71
769.6281099319458,8.81,12.48,14.71
770.1556980609894,8.81,12.48,14.62
770.6832880973816,8.81,12.57,14.71
771.2108767032623,8.81,12.48,14.62
771.7374677658081,8.91,12.48,14.62
772.265056848526,8.81,12.48,14.62
772.792646408081,8.81,12.48,14.62
773.320235490799,8.81,12.48,14.62
773.847823381424,8.81,12.48,14.62
774.3744151592255,8.91,12.57,14.62
774.9020051956177,8.81,12.48,14.62
775.4295938014984,9.0,12.57,14.53
775.9571831226349,8.91,12.48,14.53
776.4847710132599,8.81,12.48,14.62
777.01136302948,8.91,12.57,14.62
777.5389521121979,8.91,12.48,14.62
778.0665416717529,8.81,12.48,14.62
778.5941307544708,8.81,12.57,14.71
779.1217198371887,8.81,12.57,14.71
779.6493084430695,8.91,12.48,14.62
780.1758995056152,8.81,12.57,14.71
780.7034885883331,8.81,12.48,14.62
781.2310771942139,8.81,12.48,14.71
781.7576696872711,8.81,12.48,14.71
782.2852585315704,8.91,12.57,14.71
782.8128476142883,8.81,12.48,14.71
783.340710401535,8.81,12.57,14.71
783.8682994842529,8.91,12.48,14.71
784.3948910236359,8.91,12.48,14.71
784.9224824905396,8.91,12.48,14.71
785.4500706195831,8.81,12.48,14.71
785.977658033371,8.91,12.48,14.71
786.5055928230286,9.0,12.48,14.62
787.0324289798737,9.0,12.48,14.62
787.5600180625916,9.0,12.48,14.62
788.0866096019745,8.91,12.57,14.62
788.6141979694366,8.91,12.48,14.71
789.1417875289917,8.91,12.57,14.71
789.6693770885468,8.91,12.48,14.71
790.1959671974182,9.0,12.48,14.62
790.723557472229,8.91,12.48,14.71
791.2511458396912,8.91,12.57,14.62
791.7797322273254,8.91,12.48,14.62
792.3063242435455,8.81,12.48,14.71
792.8339126110077,8.91,12.48,14.62
793.3605048656464,8.91,12.57,14.62
793.8880932331085,9.0,12.48,14.62
794.4156830310822,9.0,12.57,14.62
794.9432716369629,9.0,12.57,14.71
795.4708604812622,8.91,12.57,14.62
795.9974522590637,8.81,12.57,14.71
796.5250408649445,8.81,12.57,14.62
797.0526301860809,8.81,12.48,14.71
797.5802206993103,8.91,12.57,14.71
798.1078085899353,8.81,12.57,14.8
798.6344010829926,8.91,12.48,14.71
799.1619889736176,8.81,12.57,14.71
799.6895794868469,8.91,12.57,14.71
800.2171680927277,8.81,12.48,14.71
800.7447562217712,8.81,12.48,14.8
801.2713479995728,8.91,12.57,14.71
801.7989375591278,8.81,12.48,14.71
802.3265261650085,8.81,12.48,14.71
802.8541142940521,8.91,12.57,14.71
803.3817038536072,8.91,12.57,14.71
803.9082958698273,8.81,12.57,14.71
804.4358854293823,8.81,12.57,14.71
804.9634733200073,8.81,12.57,14.71
805.4910619258881,8.91,12.57,14.71
806.0186529159546,8.81,12.57,14.71
806.5452435016632,8.81,12.57,14.8
807.0728318691254,8.91,12.57,14.71
807.6004214286804,8.91,12.57,14.71
808.1280097961426,8.91,12.57,14.71
808.6555998325348,8.81,12.57,14.71
809.1821920871735,8.81,12.57,14.8
809.7097792625427,8.81,12.48,14.71
810.2373702526093,8.81,12.57,14.8
810.7649571895599,8.81,12.57,14.8
811.2925477027893,8.91,12.57,14.8
811.8191401958466,8.81,12.48,14.8
812.3467290401459,8.81,12.57,14.71
812.874317407608,8.81,12.57,14.8
813.4019055366516,8.91,12.57,14.71
813.9294946193695,8.91,12.57,14.71
814.4560885429382,8.81,12.48,14.8
814.9838542938232,8.91,12.57,14.71
815.5114443302155,8.81,12.57,14.71
816.0390317440033,8.81,12.57,14.71
816.5656232833862,8.91,12.57,14.71
817.093213558197,8.81,12.57,14.71
817.6212799549103,8.81,12.48,14.71
818.148051738739,8.72,12.57,14.71
818.675642490387,8.91,12.48,14.71
819.203230381012,8.72,12.48,14.71
819.7308197021484,8.91,12.48,14.62
820.2574117183685,8.91,12.57,14.71
820.7850003242493,8.91,12.48,14.71
821.3125894069672,8.91,12.57,14.71
821.8401789665222,8.81,12.48,14.71
822.3677670955658,8.91,12.57,14.62
822.8943588733673,8.81,12.48,14.62
823.4219496250153,8.81,12.57,14.62
823.9495368003845,8.91,12.48,14.62
824.477126121521,8.91,12.39,14.62
825.0047161579132,8.81,12.57,14.62
825.5313093662262,8.81,12.57,14.62
826.0588958263397,8.81,12.48,14.62
826.5864872932434,8.91,12.57,14.53
827.1140747070312,8.81,12.57,14.62
827.6416618824005,8.91,12.57,14.53
828.169251203537,9.0,12.57,14.53
828.6958436965942,9.0,12.57,14.53
829.2234325408936,9.0,12.66,14.62
829.7510213851929,9.0,12.57,14.62
830.2786104679108,9.0,12.66,14.62
830.8052008152008,9.0,12.57,14.53
831.3327906131744,9.0,12.57,14.53
831.8603799343109,9.0,12.57,14.53
832.3879683017731,9.0,12.57,14.53
832.915557384491,8.91,12.57,14.53
833.443146944046,8.91,12.57,14.53
833.9697382450104,8.91,12.48,14.53
834.497328042984,8.91,12.48,14.45
835.0259158611298,8.81,12.48,14.45
835.5525050163269,8.91,12.48,14.45
836.0790982246399,8.91,12.48,14.45
836.606686592102,8.91,12.48,14.45
837.13427567482,8.91,12.57,14.53
837.6618649959564,8.81,12.57,14.53
838.1894533634186,8.91,12.48,14.53
838.7160449028015,8.91,12.57,14.53
839.2436330318451,8.91,12.57,14.53
839.7712228298187,8.91,12.57,14.53
840.2988131046295,8.91,12.57,14.53
840.8264009952545,8.91,12.57,14.53
841.3529925346375,9.0,12.48,14.45
841.8805825710297,9.0,12.48,14.53
842.4081709384918,8.91,12.57,14.53
842.9357597827911,8.91,12.57,14.53
843.463348865509,8.91,12.57,14.45
843.9909377098083,8.91,12.48,14.53
844.5175302028656,8.91,12.48,14.45
845.0451180934906,8.81,12.57,14.45
845.5727078914642,8.91,12.57,14.36
846.1002967357635,8.91,12.48,14.36
846.6268885135651,8.81,12.57,14.36
847.1545648574829,8.81,12.39,14.45
847.6820666790009,8.91,12.48,14.36
848.209655046463,8.81,12.48,14.36
848.7372438907623,8.72,12.48,14.45
849.2648327350616,8.81,12.39,14.36
849.7914245128632,8.81,12.48,14.36
850.3190138339996,8.72,12.48,14.36
850.8466033935547,8.72,12.48,14.36
851.3741919994354,8.81,12.39,14.36
851.9017808437347,8.81,12.39,14.36
852.4283735752106,8.81,12.39,14.36
852.9559621810913,8.72,12.39,14.36
853.4835503101349,8.81,12.57,14.27
854.0111401081085,8.81,12.39,14.27
854.5377309322357,8.81,12.39,14.27
855.0653192996979,8.81,12.39,14.27
855.5929090976715,8.81,12.39,14.27
856.120498418808,8.72,12.39,14.27
856.6480872631073,8.72,12.39,14.36
857.1746802330017,8.63,12.39,14.36
857.7022669315338,8.72,12.39,14.36
858.229856967926,8.72,12.39,14.36
858.7574467658997,8.72,12.39,14.36
859.2850339412689,8.72,12.39,14.45
859.8126249313354,8.81,12.39,14.36
860.3392179012299,8.63,12.48,14.36
860.8668055534363,8.72,12.39,14.36
861.3943946361542,8.72,12.39,14.36
861.9219834804535,8.72,12.39,14.27
862.4485740661621,8.72,12.39,14.36
862.9761626720428,8.72,12.39,14.36
863.5037524700165,8.72,12.39,14.36
864.031341791153,8.72,12.3,14.36
864.5589299201965,8.63,12.39,14.36
865.0855219364166,8.72,12.3,14.36
865.6131107807159,8.63,12.3,14.36
866.1407010555267,8.72,12.39,14.36
866.6682894229889,8.72,12.3,14.36
867.1958355903625,8.81,12.3,14.36
867.7224254608154,8.72,12.3,14.36
868.2500147819519,8.72,12.39,14.36
868.7776045799255,8.81,12.3,14.36
869.3051931858063,8.63,12.3,14.36
869.8327832221985,8.72,12.3,14.36
870.3603715896606,8.72,12.3,14.36
870.8865883350372,8.72,12.3,14.27
871.4141809940338,8.63,12.3,14.36
871.9417695999146,8.72,12.3,14.27
872.4693593978882,8.63,12.3,14.36
872.9969472885132,8.72,12.3,14.27
873.5245368480682,8.63,12.3,14.27
874.0511291027069,8.63,12.3,14.27
874.5787167549133,8.72,12.3,14.27
875.1063060760498,8.72,12.3,14.45
875.633896112442,8.63,12.21,14.36
876.1614847183228,8.72,12.3,14.27
876.6890730857849,8.63,12.3,14.27
877.2156653404236,8.63,12.3,14.36
877.7432546615601,8.72,12.3,14.27
878.2708435058594,8.72,12.3,14.27
878.7984335422516,8.63,12.3,14.27
879.3250250816345,8.63,12.3,14.27
879.8526132106781,8.63,12.39,14.18
880.3802027702332,8.63,12.3,14.27
880.9077911376953,8.53,12.21,14.27
881.4353792667389,8.63,12.3,14.27
881.961971282959,8.63,12.21,14.36
882.4895610809326,8.63,12.3,14.27
883.0171499252319,8.72,12.3,14.27
883.5447390079498,8.63,12.3,14.36
884.0723283290863,8.63,12.3,14.27
884.5999171733856,8.63,12.3,14.27
885.1265070438385,8.63,12.3,14.27
885.6540970802307,8.53,12.3,14.36
886.1816868782043,8.53,12.21,14.27
886.7092750072479,8.53,12.21,14.27
887.2358672618866,8.53,12.21,14.27
887.7634563446045,8.53,12.21,14.27
888.291045665741,8.53,12.21,14.27
888.8186342716217,8.44,12.21,14.27
889.3462228775024,8.63,12.12,14.27
889.8728156089783,8.53,12.12,14.18
890.4004051685333,8.53,12.21,14.27
890.9279923439026,8.63,12.21,14.27
891.4555819034576,8.63,12.21,14.27
891.9831714630127,8.53,12.21,14.27
892.509762763977,8.44,12.12,14.27
893.037353515625,8.53,12.21,14.18
893.56494140625,8.53,12.21,14.18
894.0925295352936,8.53,12.21,14.18
894.6201205253601,8.53,12.21,14.18
895.1477084159851,8.53,12.21,14.18
895.6743009090424,8.44,12.12,14.27
896.201887845993,8.44,12.21,14.27
896.7294776439667,8.53,12.12,14.18
897.2570669651031,8.53,12.21,14.18
897.7846565246582,8.53,12.21,14.18
898.3112463951111,8.44,12.21,14.27
898.8388366699219,8.44,12.21,14.27
899.366425037384,8.44,12.21,14.27
899.8940148353577,8.44,12.21,14.27
900.4206063747406,8.44,12.12,14.27
900.9481949806213,8.53,12.12,14.18
901.4757840633392,8.44,12.12,14.09
902.0033731460571,8.44,12.12,14.18
902.5309624671936,8.44,12.12,14.09
903.0575532913208,8.44,12.12,14.18
903.5851426124573,8.44,12.12,14.09
904.112731218338,8.53,12.03,14.18
904.6403205394745,8.44,12.12,14.09
905.1679096221924,8.44,12.12,14.09
905.695497751236,8.35,12.12,14.09
906.2220900058746,8.35,12.12,14.09
906.7496781349182,8.44,12.12,14.09
907.277268409729,8.44,12.12,14.09
907.8048577308655,8.35,12.12,14.18
908.332448720932,8.35,12.21,14.09
908.859037399292,8.44,12.21,14.09
909.3866264820099,8.44,12.12,14.18
909.9142169952393,8.44,12.12,14.09
910.4418048858643,8.35,12.12,14.18
910.969395160675,8.35,12.12,14.09
911.4959859848022,8.35,12.12,14.09
912.0235750675201,8.35,12.12,14.18
912.5511627197266,8.35,12.12,14.09
913.0787522792816,8.35,12.03,14.18
913.6063430309296,8.44,12.03,14.09
914.132933139801,8.35,12.12,14.18
914.6605226993561,8.35,12.12,14.09
915.1881115436554,8.35,12.12,14.09
