Temps (s),Echelon (V),DeltaV (V),Tension_0 (V),Temp_0 (°C),Tension_1 (V),Temp_1 (°C),Tension_2 (V),Temp_2 (°C),Courant (V)
91.4859619140625,0.332,0.464,2.385,27.44,2.292,29.158,2.131,32.417,1.637
92.09268999099731,0.327,0.469,2.385,27.44,2.292,29.158,2.131,32.417,1.637
92.69946098327637,0.332,0.459,2.385,27.44,2.287,29.25,2.131,32.417,1.642
93.30605697631836,0.332,0.464,2.38,27.531,2.287,29.25,2.131,32.417,1.642
93.91281795501709,0.332,0.464,2.38,27.531,2.287,29.25,2.126,32.512,1.647
94.51952314376831,0.332,0.464,2.38,27.531,2.287,29.25,2.126,32.512,1.647
95.12619090080261,0.332,0.455,2.38,27.531,2.283,29.342,2.126,32.512,1.652
95.73269987106323,0.332,0.459,2.375,27.621,2.283,29.342,2.126,32.512,1.642
96.33940005302429,0.332,0.464,2.375,27.621,2.283,29.342,2.126,32.512,1.642
96.94613313674927,0.332,0.464,2.375,27.621,2.278,29.435,2.126,32.512,1.642
97.55285501480103,0.332,0.459,2.37,27.712,2.278,29.435,2.121,32.607,1.647
98.15946197509766,0.323,0.479,2.37,27.712,2.278,29.435,2.121,32.607,1.642
98.76621603965759,0.337,0.459,2.37,27.712,2.278,29.435,2.121,32.607,1.642
99.37287998199463,0.332,0.455,2.37,27.712,2.273,29.527,2.116,32.703,1.642
99.97962594032288,0.332,0.464,2.37,27.712,2.273,29.527,2.116,32.703,1.642
100.5864109992981,0.323,0.469,2.366,27.803,2.273,29.527,2.116,32.703,1.632
101.19310998916626,0.327,0.464,2.366,27.803,2.273,29.527,2.116,32.703,1.637
101.7996838092804,0.323,0.474,2.366,27.803,2.268,29.619,2.111,32.798,1.642
102.40638995170593,0.332,0.45,2.361,27.894,2.268,29.619,2.111,32.798,1.642
103.01310014724731,0.323,0.474,2.361,27.894,2.268,29.619,2.111,32.798,1.637
103.619863986969,0.332,0.455,2.361,27.894,2.268,29.619,2.111,32.798,1.652
104.22653102874756,0.323,0.474,2.361,27.894,2.263,29.711,2.111,32.798,1.642
104.8331971168518,0.332,0.464,2.361,27.894,2.263,29.711,2.107,32.894,1.637
105.43972611427307,0.332,0.464,2.356,27.985,2.263,29.711,2.107,32.894,1.637
106.04667091369629,0.327,0.469,2.356,27.985,2.263,29.711,2.107,32.894,1.637
106.65341806411743,0.327,0.459,2.356,27.985,2.258,29.804,2.102,32.989,1.642
107.2600839138031,0.327,0.469,2.351,28.076,2.258,29.804,2.102,32.989,1.642
107.86674523353577,0.332,0.459,2.351,28.076,2.258,29.804,2.102,32.989,1.642
108.47327589988708,0.332,0.469,2.351,28.076,2.258,29.804,2.102,32.989,1.642
109.07980489730835,0.327,0.469,2.351,28.076,2.258,29.804,2.102,32.989,1.637
109.68671703338623,0.327,0.474,2.351,28.076,2.253,29.897,2.102,32.989,1.637
110.29332089424133,0.327,0.469,2.346,28.167,2.253,29.897,2.097,33.085,1.637
110.90014100074768,0.323,0.474,2.346,28.167,2.253,29.897,2.097,33.085,1.642
111.50680613517761,0.332,0.459,2.346,28.167,2.248,29.989,2.097,33.085,1.642
112.11340498924255,0.327,0.459,2.346,28.167,2.248,29.989,2.097,33.085,1.637
112.72005891799927,0.327,0.474,2.341,28.258,2.248,29.989,2.092,33.181,1.642
113.32663297653198,0.323,0.474,2.341,28.258,2.248,29.989,2.092,33.181,1.632
113.9336199760437,0.332,0.455,2.341,28.258,2.248,29.989,2.092,33.181,1.637
114.54022789001465,0.327,0.469,2.341,28.258,2.248,29.989,2.087,33.277,1.632
115.14670276641846,0.327,0.464,2.336,28.349,2.243,30.082,2.092,33.181,1.642
115.75364518165588,0.327,0.469,2.336,28.349,2.243,30.082,2.087,33.277,1.632
116.36016798019409,0.327,0.469,2.336,28.349,2.243,30.082,2.087,33.277,1.642
116.96684384346008,0.323,0.469,2.336,28.349,2.243,30.082,2.087,33.277,1.642
117.5737509727478,0.327,0.469,2.336,28.349,2.239,30.175,2.087,33.277,1.632
118.18006992340088,0.327,0.459,2.331,28.441,2.239,30.175,2.082,33.374,1.642
118.78685903549194,0.327,0.469,2.331,28.441,2.239,30.175,2.082,33.374,1.647
119.393728017807,0.327,0.474,2.331,28.441,2.239,30.175,2.082,33.374,1.632
120.00032496452332,0.318,0.479,2.331,28.441,2.239,30.175,2.082,33.374,1.637
120.60712885856628,0.327,0.469,2.331,28.441,2.239,30.175,2.082,33.374,1.642
121.21396994590759,0.327,0.464,2.331,28.441,2.239,30.175,2.082,33.374,1.647
121.82034206390381,0.327,0.464,2.326,28.532,2.234,30.268,2.077,33.47,1.632
122.42723417282104,0.323,0.474,2.326,28.532,2.234,30.268,2.077,33.47,1.637
123.03369307518005,0.323,0.474,2.326,28.532,2.234,30.268,2.077,33.47,1.642
123.64044284820557,0.323,0.474,2.326,28.532,2.234,30.268,2.077,33.47,1.642
124.2470018863678,0.323,0.474,2.326,28.532,2.234,30.268,2.077,33.47,1.637
124.85389113426208,0.323,0.474,2.322,28.624,2.229,30.361,2.072,33.566,1.632
125.46080303192139,0.323,0.474,2.322,28.624,2.229,30.361,2.072,33.566,1.632
126.06716179847717,0.323,0.474,2.322,28.624,2.229,30.361,2.072,33.566,1.637
126.67392110824585,0.323,0.469,2.322,28.624,2.229,30.361,2.072,33.566,1.632
127.28079605102539,0.327,0.469,2.322,28.624,2.224,30.454,2.072,33.566,1.647
127.88723301887512,0.327,0.464,2.317,28.715,2.224,30.454,2.072,33.566,1.632
128.49389791488647,0.327,0.469,2.317,28.715,2.224,30.454,2.072,33.566,1.632
129.10055804252625,0.327,0.464,2.317,28.715,2.224,30.454,2.067,33.663,1.632
129.71094608306885,0.323,0.474,2.317,28.715,2.224,30.454,2.067,33.663,1.642
130.31421399116516,0.327,0.469,2.317,28.715,2.224,30.454,2.067,33.663,1.642
130.9207479953766,0.323,0.474,2.312,28.807,2.219,30.547,2.067,33.663,1.628
131.52748107910156,0.313,0.479,2.312,28.807,2.219,30.547,2.067,33.663,1.637
132.1340799331665,0.327,0.469,2.312,28.807,2.219,30.547,2.063,33.759,1.642
132.74080801010132,0.323,0.474,2.312,28.807,2.219,30.547,2.067,33.663,1.637
133.34755897521973,0.323,0.479,2.312,28.807,2.219,30.547,2.067,33.663,1.637
133.95416498184204,0.323,0.474,2.307,28.899,2.214,30.64,2.063,33.759,1.632
134.56089401245117,0.323,0.474,2.307,28.899,2.214,30.64,2.063,33.759,1.632
135.16763710975647,0.323,0.474,2.307,28.899,2.214,30.64,2.063,33.759,1.632
135.7742338180542,0.327,0.469,2.307,28.899,2.214,30.64,2.063,33.759,1.642
136.38095498085022,0.318,0.474,2.302,28.99,2.209,30.734,2.058,33.856,1.628
136.98767399787903,0.323,0.469,2.302,28.99,2.209,30.734,2.058,33.856,1.632
137.59443306922913,0.327,0.464,2.302,28.99,2.209,30.734,2.058,33.856,1.637
138.20112013816833,0.323,0.464,2.302,28.99,2.209,30.734,2.058,33.856,1.642
138.8080608844757,0.323,0.464,2.302,28.99,2.204,30.827,2.058,33.856,1.632
139.41451597213745,0.323,0.474,2.297,29.082,2.204,30.827,2.058,33.856,1.632
140.02116680145264,0.313,0.479,2.297,29.082,2.204,30.827,2.053,33.953,1.628
140.62788677215576,0.323,0.474,2.297,29.082,2.204,30.827,2.058,33.856,1.632
141.23459005355835,0.323,0.474,2.297,29.082,2.204,30.827,2.053,33.953,1.632
141.84119820594788,0.323,0.469,2.297,29.082,2.199,30.921,2.058,33.856,1.628
142.44790506362915,0.323,0.464,2.292,29.174,2.199,30.921,2.053,33.953,1.632
143.05454802513123,0.318,0.474,2.292,29.174,2.199,30.921,2.053,33.953,1.637
143.661288022995,0.323,0.469,2.292,29.174,2.195,31.014,2.053,33.953,1.642
144.26789784431458,0.318,0.479,2.292,29.174,2.199,30.921,2.053,33.953,1.632
144.87463092803955,0.323,0.474,2.292,29.174,2.195,31.014,2.048,34.05,1.637
145.4814329147339,0.323,0.474,2.287,29.266,2.195,31.014,2.053,33.953,1.637
146.08796000480652,0.323,0.459,2.287,29.266,2.195,31.014,2.053,33.953,1.623
146.6947340965271,0.313,0.484,2.283,29.358,2.195,31.014,2.048,34.05,1.637
147.3014190196991,0.323,0.469,2.283,29.358,2.19,31.108,2.048,34.05,1.637
147.9081048965454,0.323,0.469,2.283,29.358,2.19,31.108,2.048,34.05,1.632
148.51478099822998,0.313,0.484,2.283,29.358,2.19,31.108,2.048,34.05,1.632
149.12136507034302,0.323,0.464,2.283,29.358,2.19,31.108,2.048,34.05,1.637
149.72811198234558,0.313,0.479,2.283,29.358,2.19,31.108,2.048,34.05,1.632
150.3348832130432,0.323,0.474,2.278,29.45,2.185,31.202,2.048,34.05,1.637
150.94160199165344,0.323,0.474,2.278,29.45,2.185,31.202,2.048,34.05,1.628
151.54832315444946,0.318,0.479,2.278,29.45,2.185,31.202,2.043,34.147,1.632
152.15495991706848,0.318,0.474,2.278,29.45,2.185,31.202,2.043,34.147,1.637
152.7616798877716,0.323,0.474,2.273,29.543,2.185,31.202,2.043,34.147,1.637
153.36834406852722,0.318,0.479,2.273,29.543,2.185,31.202,2.043,34.147,1.632
153.97504591941833,0.323,0.459,2.273,29.543,2.185,31.202,2.043,34.147,1.637
154.58170700073242,0.318,0.474,2.273,29.543,2.18,31.296,2.043,34.147,1.628
155.18842816352844,0.323,0.464,2.273,29.543,2.18,31.296,2.043,34.147,1.637
155.79511713981628,0.318,0.474,2.273,29.543,2.18,31.296,2.038,34.245,1.628
156.40182399749756,0.318,0.479,2.268,29.635,2.18,31.296,2.038,34.245,1.628
157.00852799415588,0.323,0.464,2.273,29.543,2.18,31.296,2.038,34.245,1.628
157.6152789592743,0.318,0.474,2.268,29.635,2.175,31.39,2.038,34.245,1.632
158.22193908691406,0.323,0.474,2.268,29.635,2.175,31.39,2.038,34.245,1.628
158.8286919593811,0.318,0.474,2.268,29.635,2.175,31.39,2.038,34.245,1.632
159.43539094924927,0.313,0.474,2.268,29.635,2.175,31.39,2.033,34.342,1.632
160.04187607765198,0.318,0.474,2.263,29.727,2.175,31.39,2.033,34.342,1.632
160.6485641002655,0.318,0.479,2.263,29.727,2.17,31.484,2.033,34.342,1.632
161.25525307655334,0.323,0.474,2.263,29.727,2.175,31.39,2.033,34.342,1.632
161.86200499534607,0.323,0.469,2.263,29.727,2.17,31.484,2.033,34.342,1.628
162.4686999320984,0.318,0.479,2.263,29.727,2.17,31.484,2.033,34.342,1.632
163.07538414001465,0.313,0.484,2.258,29.82,2.17,31.484,2.033,34.342,1.637
163.682284116745,0.323,0.474,2.258,29.82,2.17,31.484,2.033,34.342,1.628
164.28899788856506,0.323,0.469,2.258,29.82,2.165,31.578,2.033,34.342,1.632
164.89576196670532,0.318,0.474,2.258,29.82,2.165,31.578,2.028,34.44,1.632
165.5022931098938,0.313,0.484,2.253,29.913,2.165,31.578,2.028,34.44,1.628
166.10896492004395,0.313,0.484,2.253,29.913,2.165,31.578,2.028,34.44,1.628
166.71557712554932,0.313,0.479,2.253,29.913,2.165,31.578,2.028,34.44,1.632
167.32224202156067,0.318,0.474,2.258,29.82,2.165,31.578,2.028,34.44,1.637
167.92888593673706,0.318,0.479,2.258,29.82,2.165,31.578,2.028,34.44,1.637
168.53567790985107,0.318,0.474,2.258,29.82,2.165,31.578,2.028,34.44,1.628
169.14223909378052,0.318,0.464,2.253,29.913,2.16,31.673,2.023,34.537,1.637
169.7490270137787,0.318,0.464,2.253,29.913,2.16,31.673,2.023,34.537,1.632
170.35572504997253,0.318,0.474,2.253,29.913,2.16,31.673,2.023,34.537,1.628
170.96241092681885,0.318,0.474,2.253,29.913,2.16,31.673,2.023,34.537,1.628
171.56919980049133,0.318,0.474,2.253,29.913,2.16,31.673,2.023,34.537,1.628
172.1758210659027,0.313,0.474,2.253,29.913,2.16,31.673,2.019,34.635,1.632
172.78250908851624,0.318,0.479,2.253,29.913,2.16,31.673,2.019,34.635,1.637
173.38913893699646,0.318,0.479,2.253,29.913,2.16,31.673,2.019,34.635,1.637
173.99583792686462,0.318,0.479,2.248,30.005,2.155,31.767,2.019,34.635,1.632
174.60254383087158,0.318,0.479,2.248,30.005,2.155,31.767,2.019,34.635,1.628
175.20921182632446,0.313,0.484,2.248,30.005,2.155,31.767,2.019,34.635,1.628
175.81593918800354,0.318,0.474,2.248,30.005,2.155,31.767,2.019,34.635,1.628
176.42262983322144,0.313,0.479,2.248,30.005,2.155,31.767,2.019,34.635,1.628
177.0292510986328,0.313,0.484,2.248,30.005,2.155,31.767,2.019,34.635,1.628
177.63603401184082,0.323,0.469,2.248,30.005,2.151,31.862,2.014,34.733,1.632
178.24274682998657,0.313,0.479,2.243,30.098,2.155,31.767,2.014,34.733,1.637
178.84939193725586,0.308,0.484,2.248,30.005,2.155,31.767,2.014,34.733,1.628
179.45607495307922,0.318,0.469,2.248,30.005,2.151,31.862,2.014,34.733,1.628
180.0627269744873,0.318,0.479,2.243,30.098,2.151,31.862,2.014,34.733,1.623
180.6694619655609,0.313,0.474,2.243,30.098,2.151,31.862,2.014,34.733,1.618
181.27615118026733,0.318,0.469,2.243,30.098,2.151,31.862,2.014,34.733,1.632
181.88287806510925,0.318,0.479,2.243,30.098,2.151,31.862,2.009,34.831,1.632
182.4895601272583,0.313,0.479,2.243,30.098,2.151,31.862,2.009,34.831,1.628
183.09626078605652,0.318,0.474,2.243,30.098,2.151,31.862,2.009,34.831,1.632
183.7029321193695,0.318,0.474,2.243,30.098,2.146,31.957,2.009,34.831,1.623
184.30954504013062,0.318,0.479,2.239,30.191,2.146,31.957,2.009,34.831,1.623
184.91643595695496,0.318,0.464,2.243,30.098,2.146,31.957,2.009,34.831,1.628
185.52298593521118,0.313,0.479,2.239,30.191,2.146,31.957,2.009,34.831,1.623
186.12966084480286,0.313,0.479,2.239,30.191,2.146,31.957,2.009,34.831,1.632
186.73645901679993,0.318,0.474,2.239,30.191,2.146,31.957,2.004,34.929,1.628
187.34297800064087,0.318,0.479,2.239,30.191,2.146,31.957,2.004,34.929,1.623
187.94967103004456,0.313,0.479,2.239,30.191,2.146,31.957,2.004,34.929,1.628
188.5565629005432,0.318,0.474,2.239,30.191,2.146,31.957,2.004,34.929,1.632
189.1629409790039,0.318,0.479,2.239,30.191,2.146,31.957,2.004,34.929,1.628
189.7697720527649,0.318,0.469,2.234,30.284,2.141,32.051,2.004,34.929,1.613
190.37650990486145,0.313,0.479,2.234,30.284,2.141,32.051,2.004,34.929,1.632
190.98335599899292,0.313,0.469,2.234,30.284,2.141,32.051,2.004,34.929,1.628
191.58993101119995,0.318,0.479,2.234,30.284,2.141,32.051,2.004,34.929,1.623
192.19665098190308,0.313,0.469,2.229,30.377,2.141,32.051,1.999,35.028,1.632
192.80338406562805,0.308,0.484,2.229,30.377,2.141,32.051,1.999,35.028,1.628
193.4100501537323,0.318,0.479,2.229,30.377,2.136,32.146,1.999,35.028,1.623
194.01672291755676,0.313,0.484,2.229,30.377,2.136,32.146,1.999,35.028,1.618
194.6232578754425,0.313,0.479,2.229,30.377,2.136,32.146,1.999,35.028,1.623
195.23014879226685,0.318,0.469,2.229,30.377,2.136,32.146,1.999,35.028,1.632
195.83695101737976,0.313,0.479,2.224,30.47,2.136,32.146,1.999,35.028,1.618
196.4435429573059,0.313,0.484,2.224,30.47,2.131,32.241,1.999,35.028,1.628
197.05014085769653,0.313,0.479,2.224,30.47,2.131,32.241,1.999,35.028,1.637
197.65695905685425,0.308,0.484,2.224,30.47,2.131,32.241,1.999,35.028,1.628
198.26338577270508,0.313,0.469,2.224,30.47,2.131,32.241,1.999,35.028,1.623
198.87020182609558,0.313,0.479,2.224,30.47,2.131,32.241,1.999,35.028,1.628
199.47688817977905,0.313,0.484,2.219,30.563,2.131,32.241,1.999,35.028,1.628
200.08370518684387,0.313,0.469,2.219,30.563,2.131,32.241,1.999,35.028,1.632
200.6903018951416,0.313,0.479,2.219,30.563,2.131,32.241,1.999,35.028,1.618
201.29705500602722,0.313,0.469,2.219,30.563,2.126,32.336,1.994,35.126,1.623
201.90373396873474,0.313,0.484,2.214,30.656,2.126,32.336,1.994,35.126,1.628
202.5104010105133,0.313,0.474,2.214,30.656,2.126,32.336,1.994,35.126,1.637
203.11710286140442,0.313,0.474,2.214,30.656,2.126,32.336,1.994,35.126,1.623
203.72372889518738,0.313,0.479,2.214,30.656,2.126,32.336,1.994,35.126,1.628
204.33062601089478,0.313,0.479,2.214,30.656,2.126,32.336,1.994,35.126,1.637
204.93718791007996,0.313,0.474,2.214,30.656,2.126,32.336,1.989,35.225,1.628
205.5437879562378,0.313,0.479,2.214,30.656,2.126,32.336,1.989,35.225,1.623
206.150475025177,0.313,0.479,2.214,30.656,2.126,32.336,1.989,35.225,1.618
206.75705289840698,0.313,0.479,2.214,30.656,2.121,32.431,1.989,35.225,1.628
207.3639109134674,0.313,0.474,2.214,30.656,2.121,32.431,1.989,35.225,1.628
207.97059893608093,0.303,0.484,2.209,30.75,2.121,32.431,1.989,35.225,1.623
208.57726216316223,0.313,0.474,2.209,30.75,2.121,32.431,1.989,35.225,1.623
209.1838080883026,0.313,0.479,2.209,30.75,2.121,32.431,1.989,35.225,1.618
209.79064297676086,0.303,0.489,2.209,30.75,2.121,32.431,1.984,35.323,1.618
210.3973650932312,0.318,0.464,2.209,30.75,2.121,32.431,1.989,35.225,1.628
211.00408101081848,0.313,0.484,2.209,30.75,2.116,32.527,1.984,35.323,1.623
211.61075687408447,0.313,0.474,2.204,30.843,2.116,32.527,1.989,35.225,1.628
212.21745491027832,0.313,0.474,2.204,30.843,2.116,32.527,1.989,35.225,1.623
212.82410407066345,0.308,0.474,2.204,30.843,2.116,32.527,1.989,35.225,1.618
213.4309241771698,0.313,0.464,2.204,30.843,2.116,32.527,1.984,35.323,1.608
214.03752994537354,0.313,0.474,2.204,30.843,2.116,32.527,1.984,35.323,1.608
214.6441831588745,0.313,0.469,2.204,30.843,2.116,32.527,1.984,35.323,1.598
215.25090098381042,0.308,0.474,2.204,30.843,2.116,32.527,1.984,35.323,1.574
215.85748100280762,0.293,0.469,2.204,30.843,2.116,32.527,1.984,35.323,1.623
216.46424198150635,0.313,0.474,2.204,30.843,2.116,32.527,1.984,35.323,1.623
217.07094597816467,0.303,0.489,2.204,30.843,2.116,32.527,1.984,35.323,1.628
217.67871379852295,0.308,0.484,2.199,30.937,2.116,32.527,1.984,35.323,1.623
218.2843301296234,0.313,0.484,2.199,30.937,2.111,32.622,1.984,35.323,1.618
218.89100122451782,0.313,0.479,2.199,30.937,2.111,32.622,1.984,35.323,1.618
219.49773502349854,0.313,0.474,2.199,30.937,2.116,32.527,1.984,35.323,1.623
220.1044318675995,0.313,0.479,2.204,30.843,2.111,32.622,1.984,35.323,1.623
220.7111701965332,0.313,0.469,2.204,30.843,2.116,32.527,1.984,35.323,1.623
221.31779408454895,0.313,0.484,2.204,30.843,2.116,32.527,1.984,35.323,1.628
221.92448902130127,0.313,0.479,2.204,30.843,2.116,32.527,1.984,35.323,1.623
222.53121304512024,0.313,0.479,2.204,30.843,2.111,32.622,1.984,35.323,1.613
223.13787603378296,0.313,0.474,2.204,30.843,2.111,32.622,1.984,35.323,1.637
223.74447393417358,0.313,0.479,2.204,30.843,2.116,32.527,1.984,35.323,1.623
224.35121703147888,0.308,0.484,2.199,30.937,2.111,32.622,1.984,35.323,1.623
224.95787501335144,0.313,0.474,2.204,30.843,2.111,32.622,1.984,35.323,1.628
225.5646059513092,0.313,0.474,2.199,30.937,2.116,32.527,1.984,35.323,1.632
226.17136907577515,0.313,0.474,2.199,30.937,2.116,32.527,1.984,35.323,1.613
226.77799820899963,0.313,0.479,2.199,30.937,2.111,32.622,1.979,35.422,1.613
227.3846960067749,0.313,0.479,2.204,30.843,2.111,32.622,1.984,35.323,1.623
227.9915120601654,0.313,0.474,2.199,30.937,2.111,32.622,1.979,35.422,1.618
228.59818387031555,0.313,0.479,2.199,30.937,2.111,32.622,1.979,35.422,1.613
229.20480489730835,0.303,0.489,2.199,30.937,2.111,32.622,1.979,35.422,1.618
229.81148290634155,0.303,0.489,2.199,30.937,2.111,32.622,1.979,35.422,1.623
230.41820001602173,0.303,0.489,2.199,30.937,2.111,32.622,1.979,35.422,1.618
231.0248908996582,0.303,0.489,2.199,30.937,2.111,32.622,1.979,35.422,1.613
231.63161993026733,0.308,0.489,2.199,30.937,2.111,32.622,1.979,35.422,1.618
232.23834705352783,0.313,0.479,2.199,30.937,2.111,32.622,1.975,35.521,1.618
232.8449399471283,0.313,0.474,2.195,31.031,2.111,32.622,1.975,35.521,1.628
233.4516658782959,0.313,0.474,2.199,30.937,2.111,32.622,1.975,35.521,1.623
234.05835390090942,0.313,0.479,2.199,30.937,2.111,32.622,1.97,35.62,1.618
234.66496300697327,0.313,0.474,2.195,31.031,2.111,32.622,1.97,35.62,1.628
235.27174711227417,0.313,0.469,2.195,31.031,2.111,32.622,1.97,35.62,1.623
235.87842416763306,0.308,0.474,2.195,31.031,2.107,32.718,1.97,35.62,1.623
236.48511219024658,0.313,0.479,2.195,31.031,2.107,32.718,1.97,35.62,1.623
237.09178400039673,0.313,0.479,2.195,31.031,2.107,32.718,1.97,35.62,1.628
237.6985158920288,0.313,0.469,2.195,31.031,2.107,32.718,1.97,35.62,1.623
238.30512499809265,0.313,0.479,2.195,31.031,2.107,32.718,1.97,35.62,1.623
238.91184902191162,0.303,0.489,2.195,31.031,2.107,32.718,1.97,35.62,1.618
239.5185148715973,0.308,0.489,2.19,31.124,2.107,32.718,1.97,35.62,1.618
240.12524485588074,0.313,0.479,2.19,31.124,2.107,32.718,1.97,35.62,1.613
240.73194813728333,0.313,0.479,2.19,31.124,2.102,32.813,1.97,35.62,1.623
241.33848094940186,0.303,0.489,2.19,31.124,2.102,32.813,1.97,35.62,1.623
241.94531679153442,0.313,0.469,2.19,31.124,2.102,32.813,1.965,35.72,1.628
242.551983833313,0.313,0.474,2.19,31.124,2.097,32.909,1.965,35.72,1.618
243.1587028503418,0.313,0.479,2.19,31.124,2.102,32.813,1.965,35.72,1.623
243.76539015769958,0.313,0.474,2.185,31.218,2.097,32.909,1.965,35.72,1.628
244.37206196784973,0.313,0.469,2.19,31.124,2.097,32.909,1.965,35.72,1.628
244.97876691818237,0.313,0.479,2.185,31.218,2.097,32.909,1.965,35.72,1.618
245.5854790210724,0.313,0.479,2.185,31.218,2.097,32.909,1.965,35.72,1.628
246.19216799736023,0.303,0.489,2.185,31.218,2.097,32.909,1.965,35.72,1.618
246.79891681671143,0.308,0.489,2.185,31.218,2.092,33.005,1.965,35.72,1.623
247.40553188323975,0.308,0.489,2.185,31.218,2.092,33.005,1.965,35.72,1.618
248.0122709274292,0.308,0.484,2.185,31.218,2.092,33.005,1.965,35.72,1.618
248.61902499198914,0.313,0.479,2.185,31.218,2.092,33.005,1.96,35.819,1.628
249.2255790233612,0.313,0.474,2.185,31.218,2.092,33.005,1.96,35.819,1.623
249.83232498168945,0.313,0.479,2.185,31.218,2.092,33.005,1.965,35.72,1.618
250.43902397155762,0.313,0.479,2.185,31.218,2.092,33.005,1.96,35.819,1.618
251.04567098617554,0.298,0.494,2.18,31.312,2.092,33.005,1.96,35.819,1.618
251.65239596366882,0.303,0.494,2.185,31.218,2.092,33.005,1.96,35.819,1.618
252.25904488563538,0.308,0.484,2.18,31.312,2.092,33.005,1.96,35.819,1.618
252.8658800125122,0.308,0.484,2.18,31.312,2.092,33.005,1.955,35.919,1.613
253.47251892089844,0.313,0.479,2.18,31.312,2.092,33.005,1.96,35.819,1.628
254.0791838169098,0.313,0.474,2.18,31.312,2.092,33.005,1.96,35.819,1.618
254.68583822250366,0.308,0.474,2.18,31.312,2.092,33.005,1.96,35.819,1.618
255.2925100326538,0.313,0.479,2.18,31.312,2.092,33.005,1.96,35.819,1.618
255.89924502372742,0.303,0.494,2.18,31.312,2.092,33.005,1.955,35.919,1.613
256.5059459209442,0.313,0.479,2.18,31.312,2.092,33.005,1.955,35.919,1.623
257.1126079559326,0.313,0.474,2.18,31.312,2.092,33.005,1.955,35.919,1.618
257.71937584877014,0.308,0.484,2.18,31.312,2.087,33.101,1.955,35.919,1.618
258.3260250091553,0.303,0.489,2.18,31.312,2.087,33.101,1.955,35.919,1.623
258.9327449798584,0.313,0.479,2.18,31.312,2.087,33.101,1.955,35.919,1.618
259.5394320487976,0.308,0.484,2.18,31.312,2.087,33.101,1.955,35.919,1.618
260.1460471153259,0.308,0.489,2.18,31.312,2.087,33.101,1.955,35.919,1.628
260.7527050971985,0.313,0.474,2.18,31.312,2.087,33.101,1.955,35.919,1.618
261.359500169754,0.303,0.479,2.18,31.312,2.087,33.101,1.955,35.919,1.618
261.9661798477173,0.303,0.489,2.175,31.406,2.087,33.101,1.955,35.919,1.613
262.57290601730347,0.313,0.479,2.18,31.312,2.087,33.101,1.955,35.919,1.618
263.17953419685364,0.308,0.479,2.175,31.406,2.087,33.101,1.95,36.019,1.618
263.7861909866333,0.308,0.484,2.18,31.312,2.087,33.101,1.955,35.919,1.613
264.3928179740906,0.313,0.479,2.175,31.406,2.087,33.101,1.95,36.019,1.608
265.0059988498688,0.308,0.484,2.175,31.406,2.087,33.101,1.95,36.019,1.618
265.6061818599701,0.303,0.489,2.175,31.406,2.087,33.101,1.95,36.019,1.613
266.21309900283813,0.303,0.494,2.175,31.406,2.082,33.197,1.95,36.019,1.613
266.8196361064911,0.313,0.479,2.175,31.406,2.082,33.197,1.95,36.019,1.618
267.42631697654724,0.313,0.474,2.175,31.406,2.082,33.197,1.95,36.019,1.623
268.03308606147766,0.308,0.474,2.175,31.406,2.082,33.197,1.95,36.019,1.618
268.6398470401764,0.308,0.484,2.175,31.406,2.082,33.197,1.95,36.019,1.608
269.2464380264282,0.313,0.479,2.175,31.406,2.082,33.197,1.95,36.019,1.623
269.85651302337646,0.308,0.474,2.175,31.406,2.082,33.197,1.945,36.118,1.623
270.45977306365967,0.303,0.479,2.17,31.5,2.082,33.197,1.95,36.019,1.618
271.06656098365784,0.308,0.484,2.17,31.5,2.077,33.293,1.95,36.019,1.618
271.6733009815216,0.308,0.479,2.17,31.5,2.082,33.197,1.95,36.019,1.618
272.27987790107727,0.308,0.479,2.17,31.5,2.077,33.293,1.945,36.118,1.618
272.8866398334503,0.308,0.479,2.17,31.5,2.082,33.197,1.95,36.019,1.623
273.49333691596985,0.308,0.484,2.17,31.5,2.077,33.293,1.95,36.019,1.618
274.1001250743866,0.308,0.484,2.17,31.5,2.077,33.293,1.945,36.118,1.613
274.70672488212585,0.308,0.474,2.17,31.5,2.077,33.293,1.95,36.019,1.618
275.3134729862213,0.303,0.484,2.17,31.5,2.077,33.293,1.945,36.118,1.623
275.92020988464355,0.313,0.469,2.17,31.5,2.077,33.293,1.945,36.118,1.623
276.52688789367676,0.303,0.489,2.17,31.5,2.077,33.293,1.945,36.118,1.623
277.1337208747864,0.303,0.489,2.17,31.5,2.077,33.293,1.945,36.118,1.613
277.7403688430786,0.308,0.479,2.17,31.5,2.077,33.293,1.945,36.118,1.608
278.3468379974365,0.308,0.479,2.165,31.595,2.077,33.293,1.945,36.118,1.618
278.9536578655243,0.308,0.474,2.165,31.595,2.077,33.293,1.945,36.118,1.613
279.56031012535095,0.298,0.499,2.165,31.595,2.077,33.293,1.945,36.118,1.623
280.16692781448364,0.308,0.469,2.17,31.5,2.077,33.293,1.945,36.118,1.613
280.77371096611023,0.303,0.484,2.165,31.595,2.077,33.293,1.945,36.118,1.618
281.38035106658936,0.308,0.479,2.165,31.595,2.077,33.293,1.945,36.118,1.618
281.9871518611908,0.313,0.479,2.165,31.595,2.077,33.293,1.94,36.218,1.618
282.5939040184021,0.298,0.494,2.165,31.595,2.077,33.293,1.94,36.218,1.618
