Temps (s),Température 0 (°C),Température 1 (°C),Température 2 (°C)
368.2754521369934,51.57,45.49,42.28
368.80487394332886,51.71,45.49,42.28
369.3334918022156,51.57,45.61,42.28
369.86144065856934,51.57,45.61,42.28
370.39014625549316,51.57,45.49,42.39
370.9196367263794,51.71,45.61,42.39
371.4475836753845,51.71,45.61,42.5
371.97644901275635,51.71,45.61,42.5
372.5030097961426,51.71,45.61,42.5
373.03249621391296,51.71,45.61,42.5
373.56012654304504,51.71,45.49,42.62
374.0900774002075,51.71,45.61,42.62
374.6168260574341,51.71,45.61,42.5
375.14762353897095,51.71,45.61,42.5
375.6743311882019,51.71,45.61,42.5
376.20320439338684,51.71,45.61,42.5
376.7316155433655,51.57,45.61,42.5
377.2609438896179,51.57,45.61,42.5
377.7877769470215,51.71,45.49,42.5
378.3163626194,51.71,45.61,42.5
378.84487318992615,51.71,45.61,42.5
379.3733403682709,51.84,45.49,42.5
379.90152645111084,51.84,45.61,42.5
380.4302258491516,51.84,45.49,42.5
380.9590184688568,51.84,45.49,42.5
381.48750853538513,51.84,45.49,42.5
382.01642990112305,51.84,45.49,42.5
382.54411602020264,51.84,45.49,42.39
383.072007894516,51.84,45.61,42.39
383.6007299423218,51.84,45.49,42.39
384.13046002388,51.84,45.49,42.5
384.6578974723816,51.84,45.49,42.39
385.18769812583923,51.84,45.49,42.39
385.7140474319458,51.98,45.61,42.5
386.2437117099762,51.84,45.61,42.39
386.77189922332764,51.84,45.61,42.39
387.30024218559265,51.84,45.61,42.39
387.8279218673706,51.84,45.61,42.39
388.3583548069,51.84,45.61,42.39
388.8853385448456,51.84,45.73,42.5
389.4151692390442,51.84,45.73,42.5
389.9421377182007,51.98,45.73,42.5
390.47203755378723,51.84,45.73,42.5
390.9992754459381,51.98,45.73,42.5
391.5290024280548,51.98,45.73,42.5
392.0552704334259,51.98,45.85,42.62
392.5860402584076,51.98,45.85,42.62
393.114013671875,51.98,45.85,42.62
393.64184737205505,51.98,45.85,42.73
394.1698396205902,51.98,45.85,42.73
394.69922399520874,51.84,45.85,42.73
395.22651171684265,51.98,45.97,42.73
395.7551200389862,51.84,45.85,42.73
396.28364729881287,51.98,45.85,42.62
396.8120274543762,51.98,45.85,42.73
397.3405730724335,52.12,45.73,42.73
397.87002825737,52.12,45.85,42.73
398.39738154411316,51.98,45.85,42.73
398.92488288879395,51.98,45.85,42.73
399.454617023468,51.98,45.85,42.73
399.9840519428253,51.98,45.85,42.84
400.51098680496216,51.98,45.85,42.84
401.03945541381836,51.98,45.85,42.73
401.5682349205017,51.98,45.85,42.73
402.09685039520264,51.98,45.85,42.73
402.6247115135193,51.98,45.85,42.73
403.1534559726715,51.98,45.73,42.73
403.68150210380554,51.98,45.85,42.73
404.210599899292,51.98,45.85,42.73
404.73996472358704,52.12,45.85,42.73
405.2666368484497,52.12,45.85,42.73
405.79529333114624,52.12,45.73,42.73
406.32412123680115,52.12,45.85,42.62
406.852162361145,51.98,45.85,42.73
407.38067650794983,52.12,45.85,42.73
407.90945625305176,52.12,45.85,42.73
408.4368817806244,52.12,45.85,42.73
408.9664816856384,52.12,45.97,42.73
409.49461936950684,52.12,45.97,42.62
410.02313566207886,52.25,45.85,42.73
410.5526123046875,52.25,45.97,42.73
411.07998991012573,52.12,45.97,42.62
411.6080148220062,52.12,45.85,42.62
412.1367509365082,52.25,45.97,42.73
412.6654932498932,52.25,45.97,42.73
413.1939082145691,52.12,45.97,42.73
413.7217216491699,52.25,46.09,42.73
414.2506203651428,52.12,45.97,42.73
414.7784194946289,52.25,45.97,42.73
415.30721735954285,52.25,45.97,42.73
415.836049079895,52.25,45.97,42.73
416.36472630500793,52.25,46.09,42.73
416.8940198421478,52.25,45.97,42.73
417.42157554626465,52.25,46.09,42.73
417.9497027397156,52.25,45.97,42.73
418.4771640300751,52.25,46.09,42.73
419.007043838501,52.25,46.09,42.73
419.5350251197815,52.25,46.09,42.73
420.06348872184753,52.12,46.09,42.73
420.5919873714447,52.25,46.09,42.73
421.12101125717163,52.25,46.09,42.73
421.6485846042633,52.12,46.09,42.73
422.1777820587158,52.12,46.09,42.73
422.7054533958435,52.25,46.09,42.73
423.23381996154785,52.25,46.09,42.73
423.76232862472534,52.12,46.09,42.73
424.29081678390503,52.25,46.09,42.73
424.8190152645111,52.25,46.09,42.84
425.34782552719116,52.25,46.09,42.84
425.87594628334045,52.12,46.21,42.84
426.40459728240967,52.25,46.21,42.84
426.9335434436798,52.25,46.21,42.84
427.4617190361023,52.25,46.21,42.84
427.9900121688843,52.25,46.21,42.84
428.51833724975586,52.25,46.21,42.84
429.0469386577606,52.12,46.21,42.84
429.575719833374,52.25,46.21,42.84
430.10435247421265,52.25,46.21,42.84
430.6336452960968,52.25,46.21,42.84
431.1598334312439,52.25,46.21,42.95
431.6884846687317,52.25,46.21,42.95
432.2167055606842,52.25,46.21,42.95
432.74661087989807,52.25,46.21,43.06
433.27470111846924,52.25,46.21,42.95
433.80283641815186,52.25,46.21,43.06
434.33086466789246,52.25,46.21,42.95
434.8594493865967,52.25,46.21,43.06
435.38761377334595,52.39,46.21,43.06
435.9162278175354,52.25,46.33,43.06
436.4447982311249,52.39,46.33,43.06
436.9733736515045,52.25,46.33,42.95
437.5015003681183,52.25,46.33,43.06
438.0298845767975,52.25,46.33,43.06
438.5586431026459,52.25,46.33,43.06
439.08713364601135,52.25,46.33,43.06
439.6158974170685,52.25,46.33,43.18
440.1452193260193,52.25,46.33,43.18
440.6727101802826,52.25,46.33,43.18
441.20015692710876,52.25,46.33,43.18
441.72845816612244,52.25,46.33,43.18
442.25741267204285,52.25,46.45,43.29
442.78752851486206,52.39,46.33,43.29
443.31484508514404,52.39,46.33,43.29
443.84288787841797,52.39,46.33,43.29
444.3724880218506,52.39,46.33,43.29
444.8996682167053,52.39,46.45,43.29
445.4279570579529,52.39,46.45,43.29
445.95688676834106,52.39,46.45,43.29
446.4848418235779,52.39,46.45,43.29
447.01385474205017,52.39,46.45,43.29
447.54171442985535,52.53,46.45,43.29
448.07087087631226,52.39,46.45,43.18
448.5988941192627,52.53,46.45,43.29
449.1271116733551,52.39,46.45,43.18
449.65525245666504,52.39,46.33,43.29
450.18384051322937,52.39,46.33,43.18
450.71276473999023,52.39,46.45,43.18
451.240594625473,52.39,46.33,43.29
451.7692823410034,52.39,46.33,43.18
452.29786920547485,52.39,46.45,43.29
452.826455116272,52.39,46.45,43.29
453.35504174232483,52.39,46.45,43.29
453.88263034820557,52.39,46.45,43.29
454.41118693351746,52.25,46.45,43.18
454.9395956993103,52.39,46.45,43.29
455.4686207771301,52.39,46.33,43.18
455.99621081352234,52.39,46.33,43.29
456.52462816238403,52.39,46.45,43.29
457.0534143447876,52.39,46.45,43.29
457.5818302631378,52.39,46.45,43.29
458.1104416847229,52.39,46.33,43.18
458.6382751464844,52.67,46.45,43.29
459.16846537590027,52.39,46.45,43.29
459.6961669921875,52.39,46.45,43.29
460.22420716285706,52.39,46.45,43.4
460.75355792045593,52.39,46.45,43.29
461.28182101249695,52.53,46.33,43.4
461.8093276023865,52.39,46.45,43.29
462.3384771347046,52.53,46.45,43.4
462.86645126342773,52.39,46.45,43.4
463.39483857154846,52.39,46.45,43.4
463.9248425960541,52.39,46.45,43.4
464.45138454437256,52.39,46.45,43.4
464.97991037368774,52.53,46.45,43.29
465.50814032554626,52.53,46.45,43.29
466.03651428222656,52.39,46.45,43.29
466.565114736557,52.39,46.45,43.29
467.0941481590271,52.53,46.45,43.29
467.62250113487244,52.53,46.45,43.29
468.15116906166077,52.53,46.45,43.29
468.6794865131378,52.67,46.45,43.29
469.20793414115906,52.67,46.45,43.29
469.7364025115967,52.53,46.45,43.4
470.26455545425415,52.53,46.45,43.4
470.7931320667267,52.67,46.45,43.29
471.32217025756836,52.67,46.45,43.4
471.84991335868835,52.67,46.45,43.29
472.3790078163147,52.67,46.45,43.29
472.90658378601074,52.67,46.57,43.4
473.4358832836151,52.67,46.57,43.4
473.9640519618988,52.53,46.57,43.29
474.4921381473541,52.67,46.57,43.29
475.0204293727875,52.39,46.57,43.29
475.54941749572754,52.67,46.57,43.29
476.0778338909149,52.53,46.57,43.29
476.606196641922,52.67,46.57,43.29
477.1348090171814,52.67,46.57,43.29
477.6633687019348,52.67,46.57,43.4
478.190958738327,52.53,46.69,43.4
478.7205488681793,52.53,46.57,43.4
479.2480266094208,52.67,46.69,43.4
479.7768998146057,52.67,46.57,43.4
480.3051633834839,52.53,46.57,43.4
480.83367133140564,52.67,46.69,43.4
481.3621463775635,52.67,46.57,43.4
481.89073371887207,52.67,46.69,43.4
482.41824293136597,52.53,46.57,43.4
482.94715881347656,52.53,46.57,43.52
483.4750876426697,52.67,46.69,43.52
484.00374960899353,52.67,46.69,43.52
484.5327045917511,52.53,46.69,43.4
485.06110429763794,52.67,46.69,43.52
485.58986592292786,52.67,46.69,43.4
486.11723160743713,52.67,46.69,43.4
486.64560174942017,52.81,46.69,43.52
487.1743860244751,52.67,46.69,43.52
487.70323944091797,52.67,46.69,43.52
488.2318260669708,52.67,46.69,43.4
488.76047587394714,52.53,46.69,43.63
489.2881841659546,52.67,46.69,43.63
489.81730794906616,52.67,46.69,43.63
490.3454556465149,52.67,46.69,43.63
490.8739798069,52.67,46.69,43.63
491.40192198753357,52.67,46.69,43.63
491.9306309223175,52.81,46.69,43.75
492.4589376449585,52.67,46.69,43.63
492.98752880096436,52.67,46.69,43.63
493.5160026550293,52.67,46.69,43.63
494.0447804927826,52.67,46.69,43.63
494.5723686218262,52.67,46.69,43.63
495.1020042896271,52.81,46.69,43.63
495.62910413742065,52.81,46.81,43.63
496.1582279205322,52.81,46.69,43.63
496.6865155696869,52.81,46.69,43.63
497.2146394252777,52.81,46.69,43.63
497.74380803108215,52.67,46.69,43.63
498.27239513397217,52.81,46.69,43.52
498.80070757865906,52.81,46.69,43.63
499.3288822174072,52.81,46.69,43.63
499.85685181617737,52.95,46.81,43.63
500.3858711719513,52.81,46.69,43.63
500.91373085975647,52.81,46.69,43.75
501.44300365448,52.81,46.81,43.63
501.97139167785645,52.81,46.81,43.63
502.4993450641632,52.81,46.69,43.63
503.0280547142029,52.81,46.81,43.63
503.5562057495117,52.81,46.81,43.63
504.084547996521,52.95,46.81,43.75
504.6141333580017,52.95,46.81,43.63
505.14216780662537,52.81,46.94,43.63
505.6705949306488,52.81,46.81,43.63
506.199481010437,52.95,46.94,43.63
506.727863073349,52.95,46.94,43.75
507.25559663772583,52.81,46.94,43.75
507.7838280200958,52.95,46.94,43.63
508.31184124946594,52.95,46.81,43.75
508.8409836292267,52.95,46.94,43.75
509.3688921928406,52.95,46.94,43.86
509.89746952056885,52.95,46.94,43.75
510.4251923561096,52.95,46.94,43.75
510.9539694786072,52.95,46.94,43.75
511.4830205440521,52.95,46.94,43.75
512.0116610527039,52.95,46.94,43.75
512.5397641658783,52.95,46.94,43.75
513.0679440498352,52.95,46.94,43.75
513.596714258194,52.95,46.94,43.75
514.1263883113861,52.95,46.94,43.75
514.6538715362549,52.95,46.94,43.75
515.1821067333221,53.09,46.94,43.86
515.7119154930115,52.95,46.94,43.75
516.2391386032104,52.95,46.94,43.75
516.7680816650391,53.09,46.94,43.75
517.2956840991974,53.09,47.06,43.86
517.8246603012085,52.95,46.94,43.86
518.3538224697113,52.95,46.94,43.86
518.8809201717377,52.95,46.94,43.86
519.4099252223969,52.81,46.81,43.86
519.9378454685211,52.81,46.94,43.86
520.4665586948395,52.95,46.94,43.98
520.9956364631653,52.95,46.94,43.98
521.5229568481445,52.81,46.94,43.98
522.0516488552094,52.81,46.94,43.98
522.5799717903137,52.81,46.94,44.09
523.1087474822998,52.81,46.94,43.98
523.636782169342,52.95,46.94,43.98
524.1649553775787,52.95,46.94,43.98
524.6935205459595,52.95,46.94,43.98
525.2228548526764,52.81,47.06,43.98
525.7502760887146,52.95,46.94,43.98
526.2793447971344,52.95,46.94,43.98
526.8069760799408,52.95,46.94,43.98
527.3358867168427,52.95,46.94,43.98
527.8654081821442,52.95,47.06,43.98
528.3930101394653,52.95,47.06,43.98
528.920841217041,52.95,47.06,43.98
529.4497547149658,52.81,47.06,43.98
529.9789643287659,52.81,46.94,43.98
530.5062906742096,52.95,47.06,43.98
531.0350115299225,52.95,47.06,43.98
531.5638461112976,52.95,47.06,43.98
532.0919077396393,52.95,46.94,43.86
532.6203997135162,52.95,47.06,43.98
533.1491017341614,52.95,47.06,43.86
533.6776695251465,52.95,47.06,43.86
534.2070889472961,52.95,47.06,43.86
534.7337045669556,52.95,46.94,43.86
535.2619938850403,52.95,47.06,43.75
535.7906472682953,52.95,47.06,43.86
536.3206903934479,52.95,47.06,43.86
536.8478479385376,52.95,47.18,43.86
537.3765647411346,53.09,47.06,43.86
537.9055762290955,52.95,47.06,43.86
538.4332549571991,52.95,47.06,43.86
538.9629344940186,53.09,47.06,43.86
539.4894344806671,52.95,47.06,43.86
540.0196497440338,53.09,47.06,43.86
540.5474972724915,52.95,47.06,43.86
541.0750279426575,52.95,46.94,43.86
541.6037180423737,53.09,47.06,43.86
542.1327261924744,53.09,47.06,43.86
542.661027431488,53.09,46.94,43.86
543.1889445781708,53.09,46.94,43.86
543.7187185287476,53.09,46.94,43.86
544.245813369751,52.95,46.94,43.75
544.7742300033569,53.09,46.94,43.86
545.302464723587,52.95,46.94,43.86
545.8324439525604,52.95,47.06,43.86
546.3610193729401,53.09,47.06,43.86
546.8887095451355,53.09,47.06,43.86
547.4169163703918,53.09,47.06,43.86
547.9454462528229,53.09,47.06,43.86
548.4730143547058,53.09,47.06,43.86
549.0021512508392,53.09,47.06,43.86
549.5314338207245,53.09,47.06,43.86
550.0586516857147,53.09,47.06,43.86
550.5883407592773,53.09,47.06,43.86
551.1159009933472,53.09,47.06,43.86
551.6434149742126,53.09,47.06,43.98
552.1720016002655,53.09,47.06,43.86
552.70099401474,53.09,47.06,43.86
553.2295067310333,53.23,47.06,43.86
553.7580528259277,53.09,47.06,43.86
554.2858872413635,53.09,47.18,43.86
554.814875125885,53.09,47.18,43.98
555.3438909053802,53.09,47.18,43.86
555.8717341423035,53.23,47.18,43.86
556.4002542495728,53.09,47.06,43.86
556.9286801815033,53.09,47.18,43.86
557.4573686122894,53.09,47.06,43.86
557.9855816364288,53.23,47.18,43.86
558.513632774353,53.09,47.18,43.98
559.0423901081085,53.09,47.18,43.86
559.5707228183746,53.09,47.18,43.98
560.0997116565704,53.09,47.18,43.86
560.6273472309113,53.09,47.18,43.98
561.1553235054016,53.09,47.18,43.98
561.6842923164368,53.09,47.18,43.98
562.2129342556,53.09,47.18,43.98
562.7406432628632,53.09,47.18,43.98
563.2694487571716,53.09,47.18,43.86
563.7977023124695,53.09,47.18,43.98
564.3262872695923,53.09,47.18,43.98
564.8548722267151,53.09,47.3,43.98
565.3834600448608,53.09,47.18,43.98
565.9114637374878,53.23,47.3,43.98
566.440007686615,53.09,47.3,43.98
566.9685950279236,53.09,47.18,43.98
567.497198343277,53.09,47.18,43.98
568.0256905555725,53.09,47.3,44.09
568.5539402961731,53.09,47.18,44.09
569.0825293064117,53.23,47.3,43.98
569.611114025116,53.09,47.18,44.09
570.1397016048431,53.09,47.3,43.98
570.6680989265442,53.23,47.3,44.09
571.1966836452484,53.23,47.3,44.09
571.7242741584778,53.23,47.3,43.98
572.2528901100159,53.23,47.3,44.09
572.7818148136139,53.09,47.3,43.98
573.3104555606842,53.23,47.3,44.09
573.8390412330627,53.09,47.43,44.09
574.3670461177826,53.23,47.3,44.09
574.8952882289886,53.09,47.43,44.09
575.4241712093353,53.23,47.3,44.09
575.9527583122253,53.09,47.43,44.21
576.4807298183441,53.09,47.3,44.09
577.0090525150299,53.09,47.3,44.21
577.5369839668274,53.09,47.3,44.21
578.0665669441223,53.09,47.43,44.21
578.5941593647003,53.23,47.3,44.21
579.1227426528931,53.09,47.3,44.21
579.6512467861176,53.09,47.43,44.32
580.1798319816589,53.09,47.3,44.21
580.7084200382233,53.09,47.3,44.21
581.2370047569275,53.09,47.3,44.21
581.7648646831512,53.09,47.3,44.09
582.2934241294861,53.09,47.3,44.21
582.8220117092133,53.09,47.43,44.21
583.3510456085205,53.09,47.3,44.21
583.8784668445587,53.23,47.3,44.21
584.4078533649445,53.09,47.3,44.21
584.9354465007782,53.23,47.3,44.21
585.464777469635,53.23,47.3,44.21
585.992160320282,53.23,47.43,44.21
586.5208292007446,53.23,47.3,44.21
587.0497448444366,53.23,47.43,44.21
587.578501701355,53.23,47.3,44.21
588.1067051887512,53.23,47.43,44.21
588.634866476059,53.23,47.43,44.21
589.1644058227539,53.23,47.43,44.21
589.6918654441833,53.23,47.43,44.32
590.2205567359924,53.37,47.43,44.32
590.7490146160126,53.23,47.43,44.32
591.2766840457916,53.23,47.43,44.32
591.8056888580322,53.23,47.43,44.32
592.3341422080994,53.23,47.43,44.32
592.8627333641052,53.37,47.43,44.21
593.390923500061,53.23,47.43,44.32
593.9191708564758,53.23,47.43,44.32
594.4479539394379,53.23,47.43,44.21
594.9755115509033,53.23,47.3,44.21
595.5044825077057,53.37,47.43,44.21
596.0332632064819,53.37,47.3,44.21
596.5607068538666,53.37,47.43,44.21
597.0901165008545,53.37,47.43,44.09
597.61776304245,53.37,47.43,44.09
598.1469957828522,53.37,47.43,44.21
598.6750111579895,53.37,47.3,44.21
599.203453540802,53.23,47.43,44.21
599.7311992645264,53.23,47.43,44.21
600.2606494426727,53.23,47.55,44.21
600.789311170578,53.23,47.43,44.21
601.3174510002136,53.23,47.55,44.21
601.8465368747711,53.23,47.43,44.09
602.374272108078,53.23,47.55,44.21
602.9019374847412,53.23,47.43,44.21
603.4313321113586,53.23,47.55,44.21
603.9604089260101,53.23,47.43,44.21
604.489622592926,53.37,47.43,44.21
605.0177226066589,53.23,47.43,44.32
605.544713973999,53.37,47.55,44.21
606.0733067989349,53.37,47.55,44.32
606.6021718978882,53.37,47.43,44.21
607.1300799846649,53.37,47.55,44.21
607.6587333679199,53.37,47.55,44.21
608.1868934631348,53.37,47.43,44.09
608.7147128582001,53.23,47.43,44.09
609.2435035705566,53.37,47.55,44.21
609.7724602222443,53.37,47.55,44.09
610.300671339035,53.37,47.43,44.21
610.8302888870239,53.37,47.43,44.21
611.3578000068665,53.37,47.43,44.21
611.886036157608,53.23,47.43,44.21
612.4141380786896,53.37,47.43,44.21
612.9427230358124,53.37,47.43,44.32
613.4710214138031,53.37,47.43,44.32
613.9996013641357,53.37,47.43,44.32
614.5301747322083,53.37,47.43,44.32
615.0578601360321,53.37,47.43,44.32
615.5847640037537,53.37,47.43,44.32
616.1136119365692,53.52,47.43,44.32
616.6419308185577,53.52,47.43,44.32
617.1695411205292,53.52,47.43,44.21
617.6987953186035,53.37,47.43,44.21
618.2270185947418,53.52,47.3,44.21
618.7570259571075,53.37,47.43,44.21
619.2843070030212,53.37,47.43,44.21
619.8126120567322,53.37,47.43,44.21
620.3408005237579,53.37,47.3,44.09
620.8694207668304,53.37,47.43,44.09
621.3985385894775,53.37,47.3,44.21
621.9268820285797,53.37,47.43,44.21
622.455052614212,53.37,47.43,44.21
622.9846050739288,53.37,47.43,44.21
623.5119495391846,53.37,47.43,44.09
624.0403635501862,53.23,47.43,44.21
624.5688352584839,53.37,47.43,44.21
625.0970499515533,53.37,47.55,44.21
625.6250224113464,53.37,47.43,44.21
626.1542265415192,53.37,47.43,44.21
626.6830711364746,53.37,47.43,44.32
627.2109477519989,53.37,47.55,44.21
627.7386250495911,53.37,47.55,44.32
628.2675807476044,53.37,47.55,44.21
628.7952530384064,53.09,47.43,44.21
629.3246030807495,53.37,47.55,44.21
629.8531823158264,53.37,47.43,44.21
630.381777048111,53.37,47.43,44.21
630.9100489616394,53.37,47.43,44.21
631.4389255046844,53.37,47.55,44.09
631.9660649299622,53.23,47.43,44.09
632.4956288337708,53.37,47.43,44.21
633.0229392051697,53.23,47.43,44.21
633.5523083209991,53.37,47.55,44.21
634.0800211429596,53.37,47.55,44.21
634.6092851161957,53.23,47.43,44.21
635.1374218463898,53.23,47.55,44.21
635.6660242080688,53.37,47.43,44.32
636.1939542293549,53.37,47.43,44.32
636.7233545780182,53.37,47.55,44.32
637.2514564990997,53.37,47.43,44.32
637.7791702747345,53.37,47.55,44.44
638.3091869354248,53.37,47.43,44.44
638.835770368576,53.37,47.43,44.44
639.3641109466553,53.37,47.43,44.44
639.8926084041595,53.37,47.43,44.44
640.4228758811951,53.37,47.55,44.44
640.9513955116272,53.37,47.55,44.55
641.479752779007,53.52,47.55,44.44
642.0076427459717,53.52,47.55,44.44
642.5348048210144,53.52,47.55,44.55
643.0631415843964,53.37,47.55,44.55
643.592218875885,53.37,47.55,44.55
644.1216907501221,53.37,47.55,44.55
644.6491787433624,53.37,47.55,44.55
645.1787798404694,53.37,47.55,44.55
645.7059366703033,53.52,47.55,44.55
646.2339797019958,53.52,47.55,44.55
646.762895822525,53.37,47.55,44.55
647.2904217243195,53.52,47.55,44.55
647.8199326992035,53.37,47.55,44.55
648.3479022979736,53.37,47.68,44.55
648.876074552536,53.37,47.55,44.55
649.4047946929932,53.37,47.55,44.55
649.9328091144562,53.37,47.55,44.55
650.4633467197418,53.52,47.55,44.55
650.9912545681,53.52,47.55,44.55
651.5200779438019,53.52,47.55,44.55
652.0465371608734,53.52,47.55,44.55
652.5752363204956,53.52,47.55,44.55
653.1050155162811,53.52,47.55,44.55
653.6333231925964,53.52,47.68,44.55
654.161789894104,53.52,47.55,44.55
654.6886079311371,53.52,47.68,44.44
655.2172989845276,53.52,47.68,44.44
655.7456476688385,53.52,47.68,44.44
656.2753992080688,53.52,47.68,44.32
656.8024063110352,53.52,47.55,44.44
657.3318483829498,53.52,47.68,44.32
657.8601989746094,53.52,47.68,44.44
658.3883826732635,53.52,47.68,44.32
658.9167153835297,53.52,47.68,44.44
659.4468283653259,53.52,47.68,44.32
659.973066329956,53.66,47.68,44.44
660.5027310848236,53.52,47.68,44.32
661.0304756164551,53.52,47.68,44.32
661.5595734119415,53.52,47.68,44.32
662.08704829216,53.52,47.68,44.32
662.6174716949463,53.52,47.68,44.32
663.1440422534943,53.52,47.68,44.32
663.6720187664032,53.52,47.68,44.32
664.2005457878113,53.52,47.55,44.21
664.7290272712708,53.52,47.55,44.32
665.2594032287598,53.52,47.55,44.32
665.7866470813751,53.52,47.55,44.21
666.3161807060242,53.52,47.55,44.21
666.8448784351349,53.52,47.55,44.21
667.3712673187256,53.52,47.55,44.32
667.9001908302307,53.52,47.55,44.32
668.4283602237701,53.52,47.43,44.21
668.9577226638794,53.52,47.55,44.32
669.4856832027435,53.52,47.55,44.32
670.0140507221222,53.52,47.55,44.32
670.5418787002563,53.66,47.55,44.32
671.0708887577057,53.66,47.55,44.32
671.5986392498016,53.66,47.55,44.32
672.1287958621979,53.52,47.55,44.32
672.6565368175507,53.52,47.55,44.32
673.1857085227966,53.52,47.55,44.32
673.7130980491638,53.52,47.55,44.32
674.2412810325623,53.37,47.55,44.32
674.7699880599976,53.52,47.55,44.32
675.2990260124207,53.66,47.55,44.32
675.8272321224213,53.66,47.55,44.32
676.3561325073242,53.52,47.43,44.32
676.8832876682281,53.52,47.55,44.32
677.4120795726776,53.66,47.55,44.32
677.9407925605774,53.52,47.43,44.21
678.4701783657074,53.52,47.43,44.32
678.9987120628357,53.66,47.43,44.32
679.5265376567841,53.52,47.55,44.32
680.0558178424835,53.52,47.55,44.32
680.582685470581,53.52,47.55,44.32
681.1112718582153,53.52,47.43,44.32
681.6395561695099,53.52,47.55,44.32
682.1694209575653,53.52,47.43,44.32
682.6968262195587,53.52,47.55,44.21
683.2244508266449,53.52,47.55,44.21
683.7542791366577,53.52,47.55,44.21
684.2812702655792,53.52,47.68,44.21
684.8117582798004,53.52,47.55,44.21
685.3382670879364,53.52,47.55,44.32
685.8675849437714,53.52,47.55,44.21
686.395426273346,53.52,47.55,44.21
686.9250237941742,53.66,47.55,44.32
687.452032327652,53.52,47.55,44.21
687.9806976318359,53.66,47.55,44.32
688.5085890293121,53.66,47.55,44.32
689.0384833812714,53.66,47.55,44.21
689.5665111541748,53.52,47.55,44.32
690.0959508419037,53.66,47.43,44.32
690.6221828460693,53.52,47.55,44.21
691.1515562534332,53.52,47.43,44.21
691.6792516708374,53.52,47.43,44.21
692.2078368663788,53.52,47.55,44.21
692.7364220619202,53.66,47.43,44.09
693.2648727893829,53.66,47.55,44.21
693.7949657440186,53.66,47.55,44.21
694.3232295513153,53.52,47.43,44.21
694.8518221378326,53.66,47.55,44.21
695.3789494037628,53.66,47.55,44.21
695.9064869880676,53.66,47.55,44.09
696.4354543685913,53.52,47.55,44.21
696.9634871482849,53.66,47.55,44.21
697.49356341362,53.52,47.55,44.21
698.0215861797333,53.52,47.55,44.21
698.5496726036072,53.52,47.55,44.21
699.0780189037323,53.37,47.55,44.21
699.6062462329865,53.52,47.55,44.21
700.1340436935425,53.52,47.55,44.21
700.6647174358368,53.52,47.55,44.21
701.1931385993958,53.52,47.55,44.21
701.7213673591614,53.37,47.68,44.32
702.248158454895,53.52,47.68,44.32
702.7770297527313,53.52,47.55,44.32
703.3056921958923,53.52,47.55,44.32
703.8351376056671,53.66,47.55,44.32
704.3628845214844,53.52,47.55,44.32
704.8921337127686,53.52,47.55,44.32
705.418830871582,53.52,47.55,44.32
705.9479653835297,53.52,47.55,44.32
706.476197719574,53.66,47.55,44.32
707.0060443878174,53.66,47.55,44.32
707.5327289104462,53.66,47.55,44.32
708.0627291202545,53.66,47.55,44.32
708.5912597179413,53.52,47.55,44.32
709.1192247867584,53.66,47.43,44.32
709.6467161178589,53.52,47.43,44.32
710.1747879981995,53.52,47.55,44.32
710.7039926052094,53.66,47.43,44.32
711.2323544025421,53.66,47.43,44.32
711.760486125946,53.66,47.55,44.32
712.289229631424,53.66,47.55,44.21
712.8176801204681,53.66,47.55,44.21
713.3452506065369,53.52,47.43,44.21
713.8746747970581,53.52,47.43,44.21
714.4029905796051,53.52,47.55,44.32
714.9326083660126,53.8,47.55,44.32
715.4591076374054,53.66,47.55,44.32
715.9881839752197,53.66,47.68,44.21
716.5178897380829,53.66,47.68,44.21
717.04465508461,53.66,47.55,44.32
717.5743741989136,53.66,47.55,44.32
718.1022305488586,53.66,47.68,44.32
718.6314969062805,53.66,47.55,44.32
719.1587698459625,53.66,47.68,44.32
719.6865179538727,53.66,47.68,44.32
720.215104341507,53.66,47.68,44.44
720.7452609539032,53.52,47.68,44.32
721.2727916240692,53.52,47.68,44.44
721.8013904094696,53.52,47.68,44.32
722.329304933548,53.52,47.68,44.44
722.8570291996002,53.52,47.68,44.32
723.3858301639557,53.66,47.68,44.44
723.9141612052917,53.52,47.68,44.44
724.4424231052399,53.66,47.68,44.44
724.9713814258575,53.52,47.68,44.32
725.5000007152557,53.66,47.55,44.44
726.0276811122894,53.66,47.68,44.32
726.5564823150635,53.66,47.68,44.32
727.0845348834991,53.66,47.55,44.32
727.6137495040894,53.66,47.55,44.32
728.1421096324921,53.66,47.55,44.32
728.6718003749847,53.8,47.55,44.32
729.2000849246979,53.66,47.55,44.32
729.7277653217316,53.8,47.55,44.32
730.2557077407837,53.8,47.55,44.32
730.7848629951477,53.66,47.68,44.32
731.3126454353333,53.66,47.55,44.32
731.8426055908203,53.8,47.68,44.32
732.369610786438,53.66,47.68,44.32
732.8978917598724,53.66,47.68,44.32
733.4270787239075,53.8,47.68,44.32
733.9551138877869,53.8,47.68,44.44
734.4837069511414,53.8,47.68,44.44
735.012012720108,53.66,47.8,44.32
735.5403983592987,53.66,47.68,44.32
736.0684866905212,53.66,47.68,44.32
736.5963842868805,53.66,47.68,44.32
737.1266205310822,53.66,47.8,44.32
737.6537618637085,53.66,47.68,44.32
738.183648109436,53.66,47.68,44.32
738.7121121883392,53.66,47.68,44.44
