Temps (s),Echelon (V),DeltaV (V),Tension_0 (V),Temp_0 (°C),Tension_1 (V),Temp_1 (°C),Tension_2 (V),Temp_2 (°C),Courant (V)
380.3054118156433,0.635,1.075,1.53,45.117,1.378,48.897,1.158,55.273,3.343
380.91030406951904,0.63,1.08,1.53,45.117,1.378,48.897,1.158,55.273,3.343
381.5168869495392,0.635,1.075,1.525,45.235,1.378,48.897,1.158,55.273,3.348
382.1235649585724,0.635,1.07,1.53,45.117,1.378,48.897,1.158,55.273,3.348
382.7302670478821,0.63,1.08,1.525,45.235,1.378,48.897,1.158,55.273,3.348
383.33689618110657,0.63,1.08,1.525,45.235,1.378,48.897,1.158,55.273,3.343
383.9435758590698,0.635,1.075,1.525,45.235,1.378,48.897,1.158,55.273,3.353
384.5503189563751,0.635,1.075,1.525,45.235,1.378,48.897,1.158,55.273,3.343
385.15687894821167,0.635,1.075,1.53,45.117,1.378,48.897,1.158,55.273,3.348
385.763680934906,0.63,1.08,1.53,45.117,1.378,48.897,1.158,55.273,3.348
386.370157957077,0.63,1.075,1.53,45.117,1.373,49.025,1.158,55.273,3.353
386.9770579338074,0.626,1.085,1.53,45.117,1.378,48.897,1.153,55.422,3.353
387.58372807502747,0.635,1.075,1.53,45.117,1.378,48.897,1.153,55.422,3.353
388.1903669834137,0.626,1.085,1.53,45.117,1.373,49.025,1.153,55.422,3.353
388.79715275764465,0.63,1.07,1.53,45.117,1.373,49.025,1.153,55.422,3.353
389.40372109413147,0.63,1.08,1.53,45.117,1.373,49.025,1.153,55.422,3.348
390.01046681404114,0.63,1.07,1.525,45.235,1.378,48.897,1.153,55.422,3.348
390.61698389053345,0.626,1.085,1.525,45.235,1.373,49.025,1.153,55.422,3.348
391.2240879535675,0.63,1.08,1.53,45.117,1.378,48.897,1.158,55.273,3.343
391.8305289745331,0.626,1.085,1.525,45.235,1.373,49.025,1.158,55.273,3.343
392.43719005584717,0.63,1.08,1.525,45.235,1.373,49.025,1.153,55.422,3.348
393.043879032135,0.63,1.065,1.525,45.235,1.373,49.025,1.153,55.422,3.348
393.6504080295563,0.635,1.075,1.525,45.235,1.373,49.025,1.153,55.422,3.348
394.2570309638977,0.63,1.08,1.525,45.235,1.373,49.025,1.153,55.422,3.343
394.86380410194397,0.63,1.08,1.525,45.235,1.373,49.025,1.153,55.422,3.348
395.4703938961029,0.63,1.075,1.525,45.235,1.373,49.025,1.153,55.422,3.348
396.077171087265,0.626,1.085,1.525,45.235,1.373,49.025,1.149,55.571,3.348
396.6838369369507,0.63,1.075,1.525,45.235,1.373,49.025,1.149,55.571,3.338
397.2906320095062,0.63,1.075,1.525,45.235,1.378,48.897,1.149,55.571,3.348
397.89750695228577,0.63,1.08,1.525,45.235,1.378,48.897,1.149,55.571,3.348
398.50394797325134,0.63,1.08,1.525,45.235,1.378,48.897,1.149,55.571,3.348
399.11068511009216,0.63,1.075,1.525,45.235,1.373,49.025,1.149,55.571,3.348
399.71732687950134,0.63,1.07,1.525,45.235,1.373,49.025,1.149,55.571,3.348
400.32405400276184,0.626,1.085,1.525,45.235,1.373,49.025,1.149,55.571,3.343
400.9307150840759,0.63,1.075,1.525,45.235,1.373,49.025,1.149,55.571,3.343
401.53738713264465,0.63,1.08,1.525,45.235,1.373,49.025,1.149,55.571,3.348
402.14429092407227,0.626,1.085,1.525,45.235,1.373,49.025,1.149,55.571,3.348
402.75089502334595,0.63,1.075,1.525,45.235,1.373,49.025,1.149,55.571,3.348
403.35750699043274,0.63,1.08,1.525,45.235,1.373,49.025,1.149,55.571,3.348
403.96423506736755,0.63,1.08,1.525,45.235,1.373,49.025,1.149,55.571,3.343
404.57095885276794,0.63,1.07,1.525,45.235,1.373,49.025,1.144,55.721,3.348
405.1775918006897,0.63,1.075,1.525,45.235,1.373,49.025,1.144,55.721,3.343
405.78428506851196,0.63,1.08,1.525,45.235,1.369,49.153,1.144,55.721,3.348
406.39077496528625,0.63,1.075,1.525,45.235,1.369,49.153,1.144,55.721,3.338
406.99763798713684,0.63,1.08,1.525,45.235,1.369,49.153,1.144,55.721,3.338
407.60435700416565,0.626,1.08,1.52,45.353,1.369,49.153,1.144,55.721,3.343
408.2108190059662,0.63,1.075,1.52,45.353,1.369,49.153,1.144,55.721,3.338
408.817556142807,0.63,1.08,1.52,45.353,1.369,49.153,1.144,55.721,3.343
409.4243369102478,0.626,1.085,1.52,45.353,1.369,49.153,1.144,55.721,3.343
410.0309600830078,0.63,1.08,1.52,45.353,1.364,49.282,1.144,55.721,3.338
410.6376750469208,0.63,1.075,1.52,45.353,1.364,49.282,1.144,55.721,3.338
411.2443370819092,0.63,1.065,1.52,45.353,1.364,49.282,1.144,55.721,3.343
411.8510720729828,0.63,1.08,1.515,45.471,1.364,49.282,1.144,55.721,3.343
412.457701921463,0.626,1.08,1.515,45.471,1.364,49.282,1.144,55.721,3.338
413.0644271373749,0.626,1.08,1.51,45.59,1.364,49.282,1.144,55.721,3.338
413.67110300064087,0.626,1.08,1.515,45.471,1.359,49.411,1.144,55.721,3.343
414.2778148651123,0.626,1.075,1.51,45.59,1.359,49.411,1.144,55.721,3.343
414.88438987731934,0.626,1.075,1.51,45.59,1.359,49.411,1.144,55.721,3.343
415.4910800457001,0.626,1.085,1.51,45.59,1.359,49.411,1.144,55.721,3.333
416.0977051258087,0.63,1.075,1.51,45.59,1.359,49.411,1.144,55.721,3.343
416.7044439315796,0.626,1.08,1.51,45.59,1.359,49.411,1.144,55.721,3.343
417.311231136322,0.63,1.075,1.51,45.59,1.359,49.411,1.144,55.721,3.348
417.91778802871704,0.63,1.07,1.51,45.59,1.359,49.411,1.149,55.571,3.338
418.52446389198303,0.63,1.08,1.51,45.59,1.359,49.411,1.149,55.571,3.343
419.1312210559845,0.63,1.075,1.505,45.709,1.359,49.411,1.149,55.571,3.338
419.7378499507904,0.63,1.08,1.51,45.59,1.354,49.54,1.144,55.721,3.343
420.34441781044006,0.63,1.075,1.505,45.709,1.354,49.54,1.144,55.721,3.343
420.9511260986328,0.63,1.075,1.51,45.59,1.354,49.54,1.149,55.571,3.343
421.55791187286377,0.626,1.085,1.51,45.59,1.354,49.54,1.144,55.721,3.343
422.1646978855133,0.63,1.08,1.51,45.59,1.354,49.54,1.144,55.721,3.348
422.7712171077728,0.63,1.08,1.51,45.59,1.359,49.411,1.144,55.721,3.348
423.37808895111084,0.626,1.08,1.51,45.59,1.359,49.411,1.144,55.721,3.343
423.9847729206085,0.626,1.085,1.51,45.59,1.359,49.411,1.144,55.721,3.343
424.5914661884308,0.626,1.085,1.51,45.59,1.359,49.411,1.139,55.871,3.343
425.1981289386749,0.63,1.08,1.51,45.59,1.359,49.411,1.139,55.871,3.348
425.8047630786896,0.63,1.08,1.51,45.59,1.359,49.411,1.139,55.871,3.353
426.411278963089,0.63,1.08,1.51,45.59,1.359,49.411,1.139,55.871,3.348
427.01817202568054,0.63,1.075,1.51,45.59,1.359,49.411,1.139,55.871,3.343
427.62482595443726,0.63,1.075,1.51,45.59,1.359,49.411,1.139,55.871,3.338
428.23159885406494,0.63,1.075,1.51,45.59,1.359,49.411,1.139,55.871,3.343
428.83818197250366,0.63,1.075,1.51,45.59,1.359,49.411,1.139,55.871,3.338
429.44477796554565,0.63,1.075,1.51,45.59,1.359,49.411,1.139,55.871,3.343
430.0515179634094,0.63,1.065,1.51,45.59,1.359,49.411,1.139,55.871,3.343
430.658194065094,0.626,1.085,1.505,45.709,1.354,49.54,1.139,55.871,3.338
431.2648129463196,0.626,1.085,1.505,45.709,1.354,49.54,1.139,55.871,3.338
431.87142300605774,0.63,1.075,1.505,45.709,1.354,49.54,1.139,55.871,3.343
432.4783058166504,0.626,1.08,1.505,45.709,1.354,49.54,1.139,55.871,3.348
433.0849370956421,0.626,1.085,1.505,45.709,1.354,49.54,1.139,55.871,3.338
433.6916968822479,0.626,1.085,1.505,45.709,1.354,49.54,1.139,55.871,3.338
434.2983498573303,0.63,1.075,1.505,45.709,1.354,49.54,1.139,55.871,3.338
434.9049530029297,0.626,1.075,1.505,45.709,1.354,49.54,1.139,55.871,3.348
435.5116550922394,0.626,1.075,1.505,45.709,1.354,49.54,1.139,55.871,3.338
436.1183240413666,0.626,1.075,1.505,45.709,1.354,49.54,1.134,56.022,3.343
436.72498393058777,0.626,1.085,1.5,45.828,1.354,49.54,1.134,56.022,3.343
437.3315348625183,0.63,1.08,1.5,45.828,1.354,49.54,1.134,56.022,3.348
437.93833208084106,0.626,1.08,1.5,45.828,1.354,49.54,1.139,55.871,3.348
438.5449709892273,0.63,1.08,1.5,45.828,1.354,49.54,1.134,56.022,3.343
439.15172004699707,0.626,1.08,1.5,45.828,1.354,49.54,1.134,56.022,3.338
439.7586190700531,0.626,1.085,1.5,45.828,1.349,49.67,1.134,56.022,3.343
440.36510610580444,0.63,1.075,1.496,45.948,1.349,49.67,1.134,56.022,3.343
440.9717810153961,0.626,1.085,1.496,45.948,1.349,49.67,1.134,56.022,3.348
441.5785491466522,0.63,1.08,1.496,45.948,1.349,49.67,1.134,56.022,3.348
442.18500995635986,0.626,1.08,1.496,45.948,1.349,49.67,1.134,56.022,3.348
442.7918109893799,0.63,1.08,1.491,46.068,1.349,49.67,1.134,56.022,3.343
443.3984200954437,0.63,1.08,1.491,46.068,1.349,49.67,1.139,55.871,3.343
444.00514101982117,0.626,1.08,1.491,46.068,1.344,49.8,1.134,56.022,3.338
444.61162400245667,0.626,1.085,1.491,46.068,1.344,49.8,1.134,56.022,3.343
445.2187180519104,0.626,1.08,1.491,46.068,1.344,49.8,1.139,55.871,3.338
445.82509994506836,0.626,1.085,1.491,46.068,1.344,49.8,1.134,56.022,3.343
446.43177676200867,0.63,1.075,1.486,46.188,1.344,49.8,1.134,56.022,3.338
447.03850412368774,0.63,1.08,1.486,46.188,1.344,49.8,1.134,56.022,3.343
447.6452040672302,0.626,1.075,1.486,46.188,1.344,49.8,1.139,55.871,3.333
448.25189208984375,0.63,1.08,1.486,46.188,1.344,49.8,1.139,55.871,3.333
448.8585801124573,0.63,1.075,1.486,46.188,1.344,49.8,1.139,55.871,3.343
449.4653148651123,0.626,1.085,1.486,46.188,1.344,49.8,1.139,55.871,3.348
450.0717830657959,0.626,1.075,1.486,46.188,1.344,49.8,1.139,55.871,3.343
450.67862582206726,0.63,1.08,1.486,46.188,1.339,49.931,1.134,56.022,3.338
451.28516387939453,0.626,1.08,1.486,46.188,1.344,49.8,1.139,55.871,3.343
451.8919439315796,0.626,1.08,1.481,46.308,1.339,49.931,1.134,56.022,3.348
452.4986479282379,0.626,1.085,1.486,46.188,1.339,49.931,1.134,56.022,3.348
453.10537981987,0.63,1.08,1.481,46.308,1.339,49.931,1.134,56.022,3.343
453.71182084083557,0.63,1.08,1.481,46.308,1.339,49.931,1.134,56.022,3.343
454.3187291622162,0.626,1.085,1.481,46.308,1.339,49.931,1.134,56.022,3.343
454.9252231121063,0.626,1.075,1.481,46.308,1.339,49.931,1.134,56.022,3.343
455.53191208839417,0.626,1.085,1.481,46.308,1.339,49.931,1.134,56.022,3.338
456.1389169692993,0.626,1.085,1.481,46.308,1.339,49.931,1.134,56.022,3.343
456.7452549934387,0.63,1.08,1.481,46.308,1.339,49.931,1.134,56.022,3.343
457.35187792778015,0.626,1.08,1.481,46.308,1.339,49.931,1.134,56.022,3.338
457.95862579345703,0.626,1.08,1.481,46.308,1.339,49.931,1.134,56.022,3.343
458.56538105010986,0.63,1.08,1.481,46.308,1.339,49.931,1.134,56.022,3.343
459.1721041202545,0.626,1.085,1.481,46.308,1.339,49.931,1.134,56.022,3.338
459.7785999774933,0.626,1.085,1.481,46.308,1.339,49.931,1.134,56.022,3.338
460.38534903526306,0.626,1.085,1.481,46.308,1.339,49.931,1.134,56.022,3.333
460.9922351837158,0.626,1.08,1.481,46.308,1.339,49.931,1.134,56.022,3.343
461.59881687164307,0.626,1.085,1.486,46.188,1.344,49.8,1.134,56.022,3.338
462.2054600715637,0.626,1.08,1.486,46.188,1.344,49.8,1.134,56.022,3.343
462.81223797798157,0.626,1.08,1.486,46.188,1.339,49.931,1.134,56.022,3.343
463.41877794265747,0.621,1.09,1.486,46.188,1.344,49.8,1.129,56.174,3.343
464.0255799293518,0.626,1.085,1.486,46.188,1.344,49.8,1.134,56.022,3.343
464.63218688964844,0.626,1.08,1.486,46.188,1.344,49.8,1.129,56.174,3.333
465.2389750480652,0.626,1.07,1.486,46.188,1.344,49.8,1.129,56.174,3.343
465.8457098007202,0.626,1.08,1.486,46.188,1.344,49.8,1.129,56.174,3.338
466.45222997665405,0.626,1.08,1.486,46.188,1.349,49.67,1.129,56.174,3.338
467.05894804000854,0.626,1.07,1.486,46.188,1.344,49.8,1.129,56.174,3.338
467.6656069755554,0.626,1.08,1.486,46.188,1.344,49.8,1.129,56.174,3.338
468.2723710536957,0.626,1.08,1.486,46.188,1.344,49.8,1.129,56.174,3.338
468.8791289329529,0.626,1.08,1.486,46.188,1.344,49.8,1.129,56.174,3.338
469.48577904701233,0.626,1.08,1.486,46.188,1.344,49.8,1.129,56.174,3.338
470.09228706359863,0.621,1.085,1.486,46.188,1.344,49.8,1.129,56.174,3.333
470.69915890693665,0.626,1.08,1.486,46.188,1.344,49.8,1.129,56.174,3.333
471.3057150840759,0.626,1.08,1.486,46.188,1.344,49.8,1.129,56.174,3.338
471.91226410865784,0.626,1.075,1.486,46.188,1.344,49.8,1.129,56.174,3.343
472.5190920829773,0.626,1.085,1.486,46.188,1.344,49.8,1.129,56.174,3.338
473.12575912475586,0.621,1.09,1.486,46.188,1.344,49.8,1.129,56.174,3.343
473.73240900039673,0.626,1.085,1.486,46.188,1.339,49.931,1.129,56.174,3.338
474.33905482292175,0.626,1.08,1.491,46.068,1.339,49.931,1.129,56.174,3.343
474.9457769393921,0.626,1.08,1.486,46.188,1.339,49.931,1.129,56.174,3.338
475.5524277687073,0.626,1.08,1.486,46.188,1.339,49.931,1.129,56.174,3.333
476.1591329574585,0.626,1.085,1.486,46.188,1.339,49.931,1.129,56.174,3.338
476.7658598423004,0.626,1.085,1.481,46.308,1.334,50.062,1.129,56.174,3.338
477.3724958896637,0.626,1.08,1.481,46.308,1.334,50.062,1.129,56.174,3.338
477.97929787635803,0.626,1.075,1.481,46.308,1.334,50.062,1.129,56.174,3.343
478.5859589576721,0.626,1.085,1.481,46.308,1.334,50.062,1.129,56.174,3.343
479.1926119327545,0.626,1.08,1.481,46.308,1.334,50.062,1.129,56.174,3.338
479.79927110671997,0.626,1.08,1.486,46.188,1.334,50.062,1.129,56.174,3.333
480.40603399276733,0.621,1.09,1.486,46.188,1.334,50.062,1.129,56.174,3.338
481.01282000541687,0.626,1.085,1.486,46.188,1.334,50.062,1.129,56.174,3.338
481.6192479133606,0.626,1.08,1.481,46.308,1.334,50.062,1.134,56.022,3.343
482.22595596313477,0.626,1.08,1.481,46.308,1.334,50.062,1.129,56.174,3.343
482.8325300216675,0.626,1.085,1.486,46.188,1.334,50.062,1.134,56.022,3.343
483.43940114974976,0.626,1.085,1.481,46.308,1.334,50.062,1.134,56.022,3.343
484.0460948944092,0.626,1.085,1.481,46.308,1.334,50.062,1.129,56.174,3.343
484.6527121067047,0.626,1.085,1.481,46.308,1.329,50.193,1.129,56.174,3.343
485.25939893722534,0.621,1.09,1.481,46.308,1.329,50.193,1.129,56.174,3.338
485.8660190105438,0.626,1.08,1.481,46.308,1.334,50.062,1.129,56.174,3.338
486.4727430343628,0.626,1.085,1.481,46.308,1.329,50.193,1.129,56.174,3.338
487.0793161392212,0.626,1.085,1.481,46.308,1.329,50.193,1.129,56.174,3.338
487.68610286712646,0.626,1.085,1.481,46.308,1.329,50.193,1.134,56.022,3.343
488.2927792072296,0.626,1.085,1.481,46.308,1.329,50.193,1.134,56.022,3.338
488.8994560241699,0.626,1.085,1.481,46.308,1.329,50.193,1.134,56.022,3.343
489.5061409473419,0.626,1.085,1.481,46.308,1.329,50.193,1.134,56.022,3.348
490.11287903785706,0.626,1.08,1.476,46.429,1.329,50.193,1.134,56.022,3.343
490.7196698188782,0.626,1.07,1.476,46.429,1.329,50.193,1.129,56.174,3.348
491.32627391815186,0.626,1.085,1.471,46.55,1.329,50.193,1.129,56.174,3.343
491.9330110549927,0.626,1.085,1.471,46.55,1.329,50.193,1.129,56.174,3.343
492.53964495658875,0.626,1.075,1.471,46.55,1.329,50.193,1.129,56.174,3.338
493.14626002311707,0.626,1.085,1.466,46.672,1.329,50.193,1.124,56.326,3.343
493.75293612480164,0.63,1.08,1.471,46.55,1.329,50.193,1.124,56.326,3.343
494.35966181755066,0.621,1.09,1.466,46.672,1.325,50.325,1.124,56.326,3.348
494.96629214286804,0.626,1.08,1.466,46.672,1.325,50.325,1.124,56.326,3.338
495.5729718208313,0.626,1.08,1.466,46.672,1.325,50.325,1.124,56.326,3.333
496.17966079711914,0.626,1.085,1.461,46.793,1.325,50.325,1.124,56.326,3.343
496.7863619327545,0.626,1.085,1.466,46.672,1.325,50.325,1.124,56.326,3.338
497.39315605163574,0.626,1.085,1.461,46.793,1.325,50.325,1.124,56.326,3.343
497.99974298477173,0.626,1.085,1.461,46.793,1.325,50.325,1.124,56.326,3.338
498.60647797584534,0.626,1.085,1.466,46.672,1.325,50.325,1.124,56.326,3.338
499.2132918834686,0.626,1.08,1.466,46.672,1.325,50.325,1.129,56.174,3.343
499.81995391845703,0.626,1.08,1.466,46.672,1.325,50.325,1.124,56.326,3.333
500.4264359474182,0.626,1.085,1.466,46.672,1.325,50.325,1.124,56.326,3.338
501.0330500602722,0.626,1.085,1.466,46.672,1.325,50.325,1.124,56.326,3.343
501.63985109329224,0.626,1.085,1.466,46.672,1.325,50.325,1.124,56.326,3.348
502.24676489830017,0.626,1.085,1.471,46.55,1.325,50.325,1.124,56.326,3.338
502.85319900512695,0.626,1.085,1.471,46.55,1.325,50.325,1.124,56.326,3.343
503.4598059654236,0.626,1.085,1.466,46.672,1.329,50.193,1.124,56.326,3.343
504.06659388542175,0.626,1.085,1.471,46.55,1.329,50.193,1.124,56.326,3.348
504.67323303222656,0.626,1.085,1.471,46.55,1.329,50.193,1.124,56.326,3.343
505.27993607521057,0.626,1.09,1.471,46.55,1.329,50.193,1.124,56.326,3.338
505.8866488933563,0.626,1.065,1.476,46.429,1.329,50.193,1.124,56.326,3.338
506.4932360649109,0.626,1.075,1.476,46.429,1.329,50.193,1.124,56.326,3.348
507.0998921394348,0.626,1.085,1.476,46.429,1.329,50.193,1.124,56.326,3.343
507.70661306381226,0.626,1.085,1.476,46.429,1.329,50.193,1.124,56.326,3.338
508.3134307861328,0.621,1.09,1.476,46.429,1.329,50.193,1.124,56.326,3.343
508.919881105423,0.626,1.075,1.476,46.429,1.329,50.193,1.124,56.326,3.343
509.52672505378723,0.65,1.061,1.476,46.429,1.329,50.193,1.124,56.326,3.343
510.13333892822266,0.626,1.085,1.476,46.429,1.329,50.193,1.119,56.478,3.343
510.74000906944275,0.626,1.085,1.476,46.429,1.329,50.193,1.119,56.478,3.343
511.34659910202026,0.626,1.085,1.476,46.429,1.329,50.193,1.119,56.478,3.343
511.9534089565277,0.626,1.08,1.476,46.429,1.329,50.193,1.119,56.478,3.338
512.5599589347839,0.626,1.08,1.476,46.429,1.329,50.193,1.119,56.478,3.338
513.1667768955231,0.626,1.085,1.476,46.429,1.329,50.193,1.119,56.478,3.338
513.7734868526459,0.626,1.085,1.476,46.429,1.329,50.193,1.119,56.478,3.338
514.3801310062408,0.626,1.08,1.476,46.429,1.329,50.193,1.119,56.478,3.343
514.9867208003998,0.626,1.085,1.476,46.429,1.329,50.193,1.119,56.478,3.343
515.5935351848602,0.626,1.085,1.476,46.429,1.329,50.193,1.119,56.478,3.338
516.2001979351044,0.626,1.075,1.476,46.429,1.329,50.193,1.119,56.478,3.338
516.8068251609802,0.626,1.085,1.476,46.429,1.325,50.325,1.119,56.478,3.338
517.413535118103,0.626,1.075,1.476,46.429,1.329,50.193,1.119,56.478,3.338
518.0202550888062,0.626,1.085,1.471,46.55,1.325,50.325,1.119,56.478,3.333
518.6271719932556,0.626,1.085,1.471,46.55,1.325,50.325,1.119,56.478,3.343
519.2337539196014,0.626,1.08,1.471,46.55,1.325,50.325,1.119,56.478,3.333
519.8403809070587,0.616,1.095,1.466,46.672,1.325,50.325,1.114,56.632,3.338
520.4467318058014,0.626,1.085,1.466,46.672,1.325,50.325,1.114,56.632,3.338
521.0536510944366,0.626,1.075,1.466,46.672,1.325,50.325,1.114,56.632,3.333
521.6603338718414,0.626,1.085,1.466,46.672,1.32,50.457,1.119,56.478,3.328
522.2669188976288,0.626,1.075,1.466,46.672,1.32,50.457,1.114,56.632,3.333
522.8735339641571,0.626,1.08,1.466,46.672,1.32,50.457,1.119,56.478,3.338
523.4802088737488,0.616,1.095,1.466,46.672,1.32,50.457,1.119,56.478,3.338
524.0870921611786,0.626,1.07,1.466,46.672,1.32,50.457,1.119,56.478,3.328
524.6938540935516,0.626,1.085,1.466,46.672,1.32,50.457,1.119,56.478,3.333
525.3001627922058,0.626,1.041,1.466,46.672,1.32,50.457,1.119,56.478,3.333
525.9069430828094,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.333
526.5136511325836,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.333
527.1203317642212,0.626,1.075,1.466,46.672,1.32,50.457,1.114,56.632,3.333
527.7270460128784,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.319
528.3337390422821,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.333
528.9404277801514,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.333
529.5470328330994,0.616,1.095,1.471,46.55,1.32,50.457,1.114,56.632,3.333
530.1537108421326,0.626,1.085,1.471,46.55,1.32,50.457,1.114,56.632,3.328
530.7603888511658,0.621,1.09,1.471,46.55,1.32,50.457,1.114,56.632,3.328
531.3671131134033,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.333
531.9738130569458,0.616,1.09,1.466,46.672,1.32,50.457,1.114,56.632,3.333
532.5803909301758,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.333
533.1871209144592,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.333
533.7938919067383,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.328
534.4004440307617,0.621,1.09,1.461,46.793,1.32,50.457,1.114,56.632,3.338
535.0072159767151,0.626,1.08,1.461,46.793,1.32,50.457,1.114,56.632,3.338
535.6137781143188,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.343
536.2208778858185,0.626,1.08,1.466,46.672,1.32,50.457,1.114,56.632,3.338
536.8274259567261,0.626,1.075,1.461,46.793,1.32,50.457,1.114,56.632,3.333
537.4337818622589,0.626,1.08,1.461,46.793,1.32,50.457,1.114,56.632,3.328
538.0406279563904,0.626,1.085,1.461,46.793,1.32,50.457,1.114,56.632,3.343
538.6472327709198,0.626,1.085,1.466,46.672,1.32,50.457,1.114,56.632,3.333
539.2539229393005,0.626,1.075,1.466,46.672,1.32,50.457,1.114,56.632,3.333
539.8606719970703,0.626,1.07,1.466,46.672,1.32,50.457,1.114,56.632,3.338
540.467392206192,0.626,1.08,1.466,46.672,1.32,50.457,1.109,56.786,3.333
541.0739710330963,0.621,1.085,1.471,46.55,1.325,50.325,1.109,56.786,3.333
541.6807849407196,0.626,1.075,1.471,46.55,1.325,50.325,1.109,56.786,3.333
542.2874240875244,0.626,1.08,1.471,46.55,1.325,50.325,1.109,56.786,3.319
542.8940050601959,0.626,1.08,1.471,46.55,1.329,50.193,1.109,56.786,3.333
543.5010249614716,0.626,1.08,1.476,46.429,1.329,50.193,1.109,56.786,3.338
544.1074650287628,0.626,1.07,1.476,46.429,1.329,50.193,1.109,56.786,3.338
544.7141010761261,0.626,1.08,1.476,46.429,1.329,50.193,1.109,56.786,3.328
545.3207929134369,0.616,1.09,1.476,46.429,1.329,50.193,1.109,56.786,3.333
545.927435874939,0.626,1.08,1.476,46.429,1.329,50.193,1.109,56.786,3.333
546.53404712677,0.621,1.08,1.476,46.429,1.329,50.193,1.109,56.786,3.324
547.1408081054688,0.626,1.08,1.476,46.429,1.329,50.193,1.114,56.632,3.333
547.7474608421326,0.626,1.08,1.476,46.429,1.329,50.193,1.114,56.632,3.328
548.3541657924652,0.616,1.09,1.476,46.429,1.329,50.193,1.114,56.632,3.328
548.96093916893,0.626,1.07,1.476,46.429,1.329,50.193,1.114,56.632,3.328
549.567489862442,0.626,1.08,1.476,46.429,1.329,50.193,1.109,56.786,3.328
550.1743040084839,0.616,1.09,1.476,46.429,1.329,50.193,1.109,56.786,3.328
550.7808499336243,0.626,1.08,1.476,46.429,1.329,50.193,1.109,56.786,3.324
551.3874840736389,0.621,1.075,1.471,46.55,1.329,50.193,1.109,56.786,3.328
551.9943110942841,0.621,1.085,1.471,46.55,1.329,50.193,1.109,56.786,3.338
552.6009709835052,0.626,1.08,1.471,46.55,1.325,50.325,1.109,56.786,3.328
553.2077121734619,0.626,1.08,1.471,46.55,1.329,50.193,1.109,56.786,3.328
553.8142580986023,0.616,1.095,1.471,46.55,1.325,50.325,1.114,56.632,3.333
554.4210960865021,0.621,1.085,1.471,46.55,1.325,50.325,1.114,56.632,3.333
555.0276911258698,0.626,1.08,1.471,46.55,1.32,50.457,1.114,56.632,3.343
555.6344239711761,0.626,1.085,1.466,46.672,1.32,50.457,1.114,56.632,3.338
556.2411270141602,0.626,1.075,1.466,46.672,1.32,50.457,1.119,56.478,3.338
556.8476939201355,0.621,1.085,1.461,46.793,1.32,50.457,1.114,56.632,3.333
557.4544470310211,0.626,1.085,1.461,46.793,1.32,50.457,1.114,56.632,3.338
558.061094045639,0.626,1.075,1.461,46.793,1.32,50.457,1.114,56.632,3.333
558.6677980422974,0.626,1.08,1.457,46.915,1.32,50.457,1.114,56.632,3.338
559.274432182312,0.626,1.085,1.457,46.915,1.32,50.457,1.114,56.632,3.338
559.8811399936676,0.626,1.08,1.457,46.915,1.32,50.457,1.114,56.632,3.333
560.4877440929413,0.626,1.08,1.457,46.915,1.32,50.457,1.114,56.632,3.333
561.0945010185242,0.621,1.09,1.457,46.915,1.315,50.59,1.114,56.632,3.338
561.7010340690613,0.626,1.085,1.452,47.038,1.315,50.59,1.114,56.632,3.338
562.3079240322113,0.626,1.075,1.452,47.038,1.315,50.59,1.119,56.478,3.338
562.9144639968872,0.626,1.075,1.452,47.038,1.32,50.457,1.119,56.478,3.338
563.5212550163269,0.626,1.075,1.452,47.038,1.32,50.457,1.114,56.632,3.343
564.1279909610748,0.626,1.08,1.452,47.038,1.32,50.457,1.114,56.632,3.338
564.7346467971802,0.626,1.08,1.452,47.038,1.32,50.457,1.114,56.632,3.338
565.3412189483643,0.626,1.085,1.452,47.038,1.32,50.457,1.114,56.632,3.348
565.948009967804,0.626,1.09,1.452,47.038,1.32,50.457,1.114,56.632,3.333
566.5545539855957,0.616,1.095,1.452,47.038,1.32,50.457,1.114,56.632,3.338
567.1613121032715,0.626,1.085,1.452,47.038,1.32,50.457,1.109,56.786,3.338
567.7680368423462,0.621,1.09,1.457,46.915,1.32,50.457,1.109,56.786,3.338
568.3747260570526,0.626,1.075,1.457,46.915,1.32,50.457,1.109,56.786,3.338
568.9812488555908,0.626,1.085,1.457,46.915,1.32,50.457,1.114,56.632,3.343
569.588052034378,0.626,1.08,1.457,46.915,1.32,50.457,1.114,56.632,3.338
570.1947968006134,0.626,1.085,1.461,46.793,1.32,50.457,1.114,56.632,3.343
570.8014149665833,0.626,1.08,1.461,46.793,1.32,50.457,1.114,56.632,3.343
571.408124923706,0.626,1.08,1.461,46.793,1.32,50.457,1.109,56.786,3.343
