Temps (s),Echelon (V),Tension_0 (V),Temp_0 (°C),Tension_1 (V),Temp_1 (°C),Tension_2 (V),Temp_2 (°C)
575.4187514781952,0.494,1.124,56.144,1.359,49.411,1.505,45.881
575.685304403305,0.494,1.124,56.144,1.359,49.411,1.505,45.881
575.9500956535339,0.494,1.124,56.144,1.359,49.411,1.505,45.881
576.215106010437,0.494,1.124,56.144,1.359,49.411,1.505,45.881
576.4802949428558,0.494,1.124,56.144,1.359,49.411,1.505,45.881
576.74573969841,0.494,1.124,56.144,1.359,49.411,1.505,45.881
577.0108845233917,0.494,1.124,56.144,1.359,49.411,1.505,45.881
577.2757878303528,0.494,1.124,56.144,1.359,49.411,1.505,45.881
577.5411729812622,0.494,1.119,56.296,1.359,49.411,1.505,45.881
577.8065836429596,0.494,1.124,56.144,1.359,49.411,1.505,45.881
578.0712215900421,0.494,1.119,56.296,1.359,49.411,1.505,45.881
578.3367908000946,0.494,1.119,56.296,1.359,49.411,1.5,46.0
578.601808309555,0.494,1.119,56.296,1.354,49.54,1.5,46.0
578.8667016029358,0.494,1.119,56.296,1.354,49.54,1.5,46.0
579.1323318481445,0.494,1.119,56.296,1.359,49.411,1.5,46.0
579.39688372612,0.494,1.119,56.296,1.359,49.411,1.5,46.0
579.6626427173615,0.494,1.119,56.296,1.354,49.54,1.5,46.0
579.9274499416351,0.494,1.114,56.45,1.354,49.54,1.5,46.0
580.1926646232605,0.494,1.119,56.296,1.359,49.411,1.5,46.0
580.4578216075897,0.494,1.114,56.45,1.354,49.54,1.5,46.0
580.7232828140259,0.494,1.114,56.45,1.354,49.54,1.5,46.0
580.9881739616394,0.494,1.114,56.45,1.354,49.54,1.5,46.0
581.2526321411133,0.499,1.114,56.45,1.354,49.54,1.5,46.0
581.517379283905,0.494,1.114,56.45,1.354,49.54,1.5,46.0
581.7828998565674,0.494,1.114,56.45,1.354,49.54,1.5,46.0
582.0486152172089,0.494,1.114,56.45,1.354,49.54,1.5,46.0
582.3135750293732,0.494,1.114,56.45,1.354,49.54,1.5,46.0
582.5784282684326,0.494,1.114,56.45,1.354,49.54,1.5,46.0
582.8443484306335,0.494,1.114,56.45,1.354,49.54,1.5,46.0
583.1096775531769,0.494,1.114,56.45,1.354,49.54,1.5,46.0
583.3745865821838,0.494,1.114,56.45,1.354,49.54,1.5,46.0
583.6396245956421,0.494,1.114,56.45,1.354,49.54,1.5,46.0
583.9048135280609,0.494,1.114,56.45,1.354,49.54,1.5,46.0
584.169980764389,0.494,1.114,56.45,1.354,49.54,1.5,46.0
584.4348604679108,0.494,1.114,56.45,1.354,49.54,1.5,46.0
584.7002673149109,0.494,1.114,56.45,1.354,49.54,1.5,46.0
584.9657299518585,0.494,1.114,56.45,1.354,49.54,1.5,46.0
585.2306182384491,0.494,1.114,56.45,1.354,49.54,1.5,46.0
585.494678735733,0.494,1.114,56.45,1.354,49.54,1.5,46.0
585.7603125572205,0.494,1.114,56.45,1.354,49.54,1.5,46.0
586.0255687236786,0.494,1.114,56.45,1.354,49.54,1.5,46.0
586.2914597988129,0.494,1.114,56.45,1.349,49.67,1.5,46.0
586.5559718608856,0.494,1.114,56.45,1.354,49.54,1.5,46.0
586.8218193054199,0.494,1.114,56.45,1.349,49.67,1.5,46.0
587.0866694450378,0.494,1.114,56.45,1.349,49.67,1.5,46.0
587.3518941402435,0.494,1.114,56.45,1.349,49.67,1.5,46.0
587.6161885261536,0.494,1.114,56.45,1.349,49.67,1.496,46.12
587.8823444843292,0.494,1.109,56.603,1.349,49.67,1.496,46.12
588.1474370956421,0.494,1.109,56.603,1.349,49.67,1.496,46.12
588.412572145462,0.494,1.109,56.603,1.349,49.67,1.496,46.12
588.6778512001038,0.494,1.109,56.603,1.349,49.67,1.496,46.12
588.9417133331299,0.494,1.109,56.603,1.349,49.67,1.496,46.12
589.2074468135834,0.494,1.109,56.603,1.349,49.67,1.496,46.12
589.4727368354797,0.499,1.109,56.603,1.349,49.67,1.496,46.12
589.7376861572266,0.494,1.109,56.603,1.349,49.67,1.491,46.24
590.0037348270416,0.494,1.109,56.603,1.349,49.67,1.491,46.24
590.2687268257141,0.494,1.109,56.603,1.349,49.67,1.491,46.24
590.5338342189789,0.494,1.109,56.603,1.349,49.67,1.491,46.24
590.7977755069733,0.494,1.105,56.758,1.349,49.67,1.491,46.24
591.0634677410126,0.494,1.109,56.603,1.349,49.67,1.496,46.12
591.3286669254303,0.494,1.105,56.758,1.349,49.67,1.496,46.12
591.5932493209839,0.494,1.105,56.758,1.349,49.67,1.491,46.24
591.8592536449432,0.499,1.105,56.758,1.349,49.67,1.496,46.12
592.124504327774,0.494,1.105,56.758,1.344,49.8,1.491,46.24
592.3886334896088,0.494,1.105,56.758,1.344,49.8,1.491,46.24
592.6543378829956,0.494,1.105,56.758,1.344,49.8,1.491,46.24
592.9195141792297,0.494,1.105,56.758,1.344,49.8,1.491,46.24
593.1856763362885,0.494,1.105,56.758,1.349,49.67,1.491,46.24
593.4503147602081,0.494,1.105,56.758,1.349,49.67,1.491,46.24
593.7153260707855,0.494,1.105,56.758,1.349,49.67,1.491,46.24
593.9807224273682,0.494,1.105,56.758,1.349,49.67,1.491,46.24
594.2460854053497,0.494,1.105,56.758,1.349,49.67,1.491,46.24
594.5112624168396,0.494,1.105,56.758,1.344,49.8,1.491,46.24
594.775144815445,0.494,1.105,56.758,1.349,49.67,1.491,46.24
595.0410413742065,0.494,1.105,56.758,1.349,49.67,1.491,46.24
595.3066048622131,0.494,1.105,56.758,1.344,49.8,1.486,46.36
595.5716037750244,0.494,1.105,56.758,1.344,49.8,1.486,46.36
595.8362505435944,0.494,1.105,56.758,1.349,49.67,1.491,46.24
596.1015241146088,0.494,1.105,56.758,1.344,49.8,1.486,46.36
596.3672542572021,0.494,1.105,56.758,1.344,49.8,1.486,46.36
596.632199048996,0.494,1.105,56.758,1.344,49.8,1.486,46.36
596.8965644836426,0.494,1.109,56.603,1.349,49.67,1.486,46.36
597.162600517273,0.499,1.105,56.758,1.344,49.8,1.486,46.36
597.4274542331696,0.494,1.109,56.603,1.344,49.8,1.486,46.36
597.6923389434814,0.494,1.105,56.758,1.344,49.8,1.486,46.36
597.9583396911621,0.494,1.105,56.758,1.349,49.67,1.486,46.36
598.2222771644592,0.494,1.105,56.758,1.349,49.67,1.486,46.36
598.4876363277435,0.494,1.105,56.758,1.344,49.8,1.486,46.36
598.7535376548767,0.494,1.105,56.758,1.349,49.67,1.486,46.36
599.0175387859344,0.494,1.105,56.758,1.344,49.8,1.486,46.36
599.2834360599518,0.499,1.105,56.758,1.344,49.8,1.486,46.36
599.5481324195862,0.494,1.105,56.758,1.344,49.8,1.486,46.36
599.81383061409,0.494,1.105,56.758,1.344,49.8,1.486,46.36
600.0795724391937,0.494,1.105,56.758,1.344,49.8,1.486,46.36
600.3445737361908,0.494,1.105,56.758,1.344,49.8,1.486,46.36
600.6095685958862,0.494,1.105,56.758,1.344,49.8,1.486,46.36
600.8747353553772,0.494,1.105,56.758,1.344,49.8,1.486,46.36
601.1396749019623,0.494,1.105,56.758,1.344,49.8,1.486,46.36
601.4043121337891,0.494,1.109,56.603,1.344,49.8,1.486,46.36
601.6692171096802,0.494,1.109,56.603,1.344,49.8,1.486,46.36
601.9350323677063,0.494,1.105,56.758,1.344,49.8,1.486,46.36
602.2003688812256,0.494,1.105,56.758,1.344,49.8,1.486,46.36
602.4647243022919,0.494,1.109,56.603,1.344,49.8,1.486,46.36
602.7303376197815,0.494,1.109,56.603,1.344,49.8,1.486,46.36
602.9947612285614,0.494,1.105,56.758,1.344,49.8,1.486,46.36
603.2606780529022,0.494,1.109,56.603,1.344,49.8,1.486,46.36
603.5264973640442,0.499,1.109,56.603,1.344,49.8,1.486,46.36
603.7916111946106,0.494,1.109,56.603,1.344,49.8,1.486,46.36
604.0561094284058,0.494,1.109,56.603,1.344,49.8,1.486,46.36
604.3215062618256,0.494,1.109,56.603,1.344,49.8,1.481,46.481
604.5871288776398,0.499,1.109,56.603,1.344,49.8,1.486,46.36
604.850832939148,0.499,1.109,56.603,1.344,49.8,1.486,46.36
605.1174676418304,0.494,1.109,56.603,1.344,49.8,1.481,46.481
605.3824772834778,0.494,1.109,56.603,1.344,49.8,1.481,46.481
605.647707939148,0.494,1.109,56.603,1.344,49.8,1.481,46.481
605.9128758907318,0.494,1.109,56.603,1.344,49.8,1.481,46.481
606.1767961978912,0.494,1.109,56.603,1.339,49.931,1.481,46.481
606.4420530796051,0.494,1.109,56.603,1.344,49.8,1.481,46.481
606.7079467773438,0.499,1.105,56.758,1.344,49.8,1.481,46.481
606.973385810852,0.494,1.109,56.603,1.344,49.8,1.481,46.481
607.2382230758667,0.494,1.109,56.603,1.344,49.8,1.481,46.481
607.5025470256805,0.494,1.109,56.603,1.344,49.8,1.481,46.481
607.7682161331177,0.494,1.109,56.603,1.344,49.8,1.481,46.481
608.033221244812,0.494,1.109,56.603,1.339,49.931,1.481,46.481
608.2994453907013,0.494,1.109,56.603,1.344,49.8,1.481,46.481
608.5645225048065,0.494,1.109,56.603,1.344,49.8,1.481,46.481
608.8296239376068,0.494,1.109,56.603,1.344,49.8,1.481,46.481
609.0946090221405,0.494,1.109,56.603,1.344,49.8,1.486,46.36
609.3591570854187,0.494,1.109,56.603,1.344,49.8,1.481,46.481
609.6238250732422,0.499,1.109,56.603,1.344,49.8,1.481,46.481
609.8893518447876,0.494,1.109,56.603,1.344,49.8,1.481,46.481
610.1543700695038,0.494,1.109,56.603,1.344,49.8,1.481,46.481
610.4201481342316,0.494,1.109,56.603,1.344,49.8,1.481,46.481
610.6855456829071,0.499,1.109,56.603,1.344,49.8,1.481,46.481
610.9504351615906,0.494,1.109,56.603,1.344,49.8,1.481,46.481
611.2148079872131,0.494,1.109,56.603,1.344,49.8,1.481,46.481
611.4745895862579,0.499,1.114,56.45,1.344,49.8,1.486,46.36
611.7389578819275,0.494,1.109,56.603,1.344,49.8,1.486,46.36
612.0111265182495,0.494,1.114,56.45,1.344,49.8,1.486,46.36
612.2764484882355,0.494,1.114,56.45,1.344,49.8,1.486,46.36
612.5407855510712,0.494,1.114,56.45,1.344,49.8,1.481,46.481
612.8067808151245,0.494,1.114,56.45,1.344,49.8,1.481,46.481
613.0713722705841,0.494,1.109,56.603,1.344,49.8,1.486,46.36
613.336523771286,0.494,1.114,56.45,1.344,49.8,1.481,46.481
613.6023008823395,0.494,1.109,56.603,1.344,49.8,1.481,46.481
613.8667130470276,0.494,1.109,56.603,1.344,49.8,1.486,46.36
614.1324894428253,0.494,1.109,56.603,1.344,49.8,1.486,46.36
614.3973536491394,0.494,1.114,56.45,1.344,49.8,1.481,46.481
614.6626188755035,0.494,1.109,56.603,1.344,49.8,1.486,46.36
614.927609205246,0.494,1.114,56.45,1.344,49.8,1.481,46.481
615.1862459182739,0.499,1.109,56.603,1.344,49.8,1.486,46.36
615.4582703113556,0.494,1.109,56.603,1.344,49.8,1.486,46.36
615.7228798866272,0.494,1.109,56.603,1.344,49.8,1.481,46.481
615.9884848594666,0.494,1.109,56.603,1.344,49.8,1.486,46.36
616.2535965442657,0.494,1.109,56.603,1.344,49.8,1.481,46.481
616.5185363292694,0.494,1.109,56.603,1.344,49.8,1.481,46.481
616.7834730148315,0.494,1.109,56.603,1.344,49.8,1.481,46.481
617.0479781627655,0.494,1.109,56.603,1.339,49.931,1.481,46.481
617.3135786056519,0.494,1.109,56.603,1.344,49.8,1.481,46.481
617.5793499946594,0.499,1.109,56.603,1.339,49.931,1.481,46.481
617.8445627689362,0.494,1.109,56.603,1.339,49.931,1.481,46.481
618.1096429824829,0.494,1.109,56.603,1.344,49.8,1.481,46.481
618.3750219345093,0.494,1.109,56.603,1.339,49.931,1.481,46.481
618.6405289173126,0.494,1.109,56.603,1.339,49.931,1.481,46.481
618.9039552211761,0.494,1.109,56.603,1.339,49.931,1.481,46.481
619.1694707870483,0.494,1.109,56.603,1.339,49.931,1.481,46.481
619.4356782436371,0.494,1.109,56.603,1.339,49.931,1.481,46.481
619.6997921466827,0.494,1.109,56.603,1.339,49.931,1.481,46.481
619.9654247760773,0.494,1.114,56.45,1.339,49.931,1.481,46.481
620.2307171821594,0.494,1.114,56.45,1.339,49.931,1.481,46.481
620.4957983493805,0.494,1.109,56.603,1.339,49.931,1.481,46.481
620.7609729766846,0.499,1.109,56.603,1.339,49.931,1.481,46.481
621.0264642238617,0.494,1.109,56.603,1.339,49.931,1.481,46.481
621.291704416275,0.499,1.109,56.603,1.339,49.931,1.481,46.481
621.556788444519,0.494,1.109,56.603,1.339,49.931,1.481,46.481
621.8221600055695,0.494,1.109,56.603,1.339,49.931,1.481,46.481
622.0866980552673,0.494,1.109,56.603,1.339,49.931,1.481,46.481
622.3520267009735,0.494,1.109,56.603,1.339,49.931,1.481,46.481
622.6175742149353,0.494,1.109,56.603,1.339,49.931,1.481,46.481
622.8825459480286,0.494,1.109,56.603,1.339,49.931,1.481,46.481
623.1467850208282,0.494,1.109,56.603,1.339,49.931,1.481,46.481
623.4127433300018,0.499,1.109,56.603,1.339,49.931,1.481,46.481
623.6774625778198,0.494,1.105,56.758,1.334,50.062,1.481,46.481
623.9433007240295,0.494,1.109,56.603,1.334,50.062,1.481,46.481
624.2085435390472,0.494,1.105,56.758,1.334,50.062,1.481,46.481
624.4724032878876,0.494,1.105,56.758,1.334,50.062,1.481,46.481
624.7386381626129,0.494,1.105,56.758,1.334,50.062,1.481,46.481
625.0036661624908,0.494,1.105,56.758,1.334,50.062,1.476,46.602
625.269359588623,0.494,1.105,56.758,1.334,50.062,1.476,46.602
625.5338270664215,0.494,1.105,56.758,1.334,50.062,1.476,46.602
625.7993302345276,0.494,1.105,56.758,1.334,50.062,1.476,46.602
626.0645596981049,0.494,1.105,56.758,1.334,50.062,1.481,46.481
626.3292474746704,0.494,1.105,56.758,1.334,50.062,1.476,46.602
626.5948512554169,0.494,1.105,56.758,1.334,50.062,1.476,46.602
626.8587648868561,0.494,1.105,56.758,1.334,50.062,1.481,46.481
627.12428855896,0.494,1.105,56.758,1.334,50.062,1.481,46.481
627.3905584812164,0.494,1.105,56.758,1.334,50.062,1.481,46.481
627.6551477909088,0.494,1.105,56.758,1.334,50.062,1.481,46.481
627.9205615520477,0.494,1.105,56.758,1.334,50.062,1.481,46.481
628.185905456543,0.499,1.105,56.758,1.334,50.062,1.481,46.481
628.4496185779572,0.494,1.105,56.758,1.334,50.062,1.481,46.481
628.7151417732239,0.494,1.105,56.758,1.334,50.062,1.481,46.481
628.98144698143,0.494,1.105,56.758,1.334,50.062,1.481,46.481
629.2460253238678,0.494,1.109,56.603,1.334,50.062,1.481,46.481
629.5101673603058,0.494,1.105,56.758,1.334,50.062,1.481,46.481
629.7763812541962,0.494,1.109,56.603,1.334,50.062,1.481,46.481
630.0412547588348,0.499,1.105,56.758,1.334,50.062,1.481,46.481
630.3063499927521,0.494,1.105,56.758,1.334,50.062,1.481,46.481
630.5707194805145,0.494,1.105,56.758,1.334,50.062,1.481,46.481
630.8365449905396,0.494,1.105,56.758,1.334,50.062,1.481,46.481
631.1024196147919,0.494,1.105,56.758,1.334,50.062,1.481,46.481
631.3664104938507,0.494,1.105,56.758,1.334,50.062,1.481,46.481
631.6326866149902,0.499,1.105,56.758,1.334,50.062,1.481,46.481
631.8978352546692,0.494,1.105,56.758,1.334,50.062,1.481,46.481
632.1630194187164,0.494,1.105,56.758,1.334,50.062,1.476,46.602
632.4283876419067,0.494,1.105,56.758,1.334,50.062,1.476,46.602
632.6922342777252,0.494,1.105,56.758,1.334,50.062,1.476,46.602
632.9585912227631,0.494,1.105,56.758,1.334,50.062,1.476,46.602
633.2236595153809,0.494,1.105,56.758,1.334,50.062,1.476,46.602
633.488775730133,0.494,1.105,56.758,1.334,50.062,1.476,46.602
633.7533416748047,0.494,1.105,56.758,1.334,50.062,1.476,46.602
634.0184841156006,0.494,1.105,56.758,1.334,50.062,1.476,46.602
634.284511089325,0.494,1.105,56.758,1.334,50.062,1.476,46.602
634.5495493412018,0.494,1.105,56.758,1.334,50.062,1.476,46.602
634.8135750293732,0.499,1.105,56.758,1.334,50.062,1.476,46.602
635.079733133316,0.499,1.105,56.758,1.339,49.931,1.476,46.602
635.344500541687,0.494,1.105,56.758,1.334,50.062,1.476,46.602
635.6102681159973,0.499,1.105,56.758,1.334,50.062,1.476,46.602
635.8743619918823,0.494,1.105,56.758,1.334,50.062,1.476,46.602
636.140243768692,0.499,1.105,56.758,1.334,50.062,1.476,46.602
636.4055848121643,0.494,1.105,56.758,1.334,50.062,1.476,46.602
636.6702597141266,0.494,1.105,56.758,1.334,50.062,1.476,46.602
636.9359290599823,0.494,1.105,56.758,1.334,50.062,1.476,46.602
637.2007036209106,0.494,1.105,56.758,1.334,50.062,1.476,46.602
637.465601682663,0.494,1.105,56.758,1.334,50.062,1.476,46.602
637.730984210968,0.494,1.105,56.758,1.334,50.062,1.476,46.602
637.9953444004059,0.494,1.105,56.758,1.334,50.062,1.471,46.723
638.2611074447632,0.494,1.109,56.603,1.334,50.062,1.476,46.602
638.526727437973,0.494,1.109,56.603,1.334,50.062,1.471,46.723
638.7921371459961,0.494,1.109,56.603,1.334,50.062,1.476,46.602
639.0566198825836,0.499,1.109,56.603,1.334,50.062,1.476,46.602
639.3216495513916,0.494,1.109,56.603,1.334,50.062,1.476,46.602
639.5874998569489,0.494,1.109,56.603,1.334,50.062,1.471,46.723
639.8527371883392,0.499,1.109,56.603,1.334,50.062,1.471,46.723
640.1166620254517,0.494,1.109,56.603,1.334,50.062,1.471,46.723
640.3828377723694,0.494,1.109,56.603,1.334,50.062,1.476,46.602
640.6476106643677,0.494,1.109,56.603,1.334,50.062,1.471,46.723
640.9124810695648,0.494,1.109,56.603,1.334,50.062,1.471,46.723
641.1780495643616,0.494,1.109,56.603,1.334,50.062,1.471,46.723
641.442435503006,0.494,1.109,56.603,1.329,50.193,1.471,46.723
641.7083885669708,0.494,1.114,56.45,1.334,50.062,1.471,46.723
641.9728715419769,0.494,1.114,56.45,1.334,50.062,1.471,46.723
642.2392358779907,0.494,1.114,56.45,1.334,50.062,1.471,46.723
642.5043804645538,0.494,1.114,56.45,1.329,50.193,1.471,46.723
642.769458770752,0.494,1.114,56.45,1.329,50.193,1.471,46.723
643.0332043170929,0.494,1.114,56.45,1.329,50.193,1.471,46.723
643.298433303833,0.494,1.114,56.45,1.329,50.193,1.471,46.723
643.5640842914581,0.494,1.114,56.45,1.329,50.193,1.471,46.723
643.8296973705292,0.494,1.114,56.45,1.329,50.193,1.471,46.723
644.0952157974243,0.494,1.114,56.45,1.329,50.193,1.471,46.723
644.3594818115234,0.499,1.114,56.45,1.329,50.193,1.471,46.723
644.624773979187,0.494,1.114,56.45,1.329,50.193,1.471,46.723
644.890483379364,0.494,1.114,56.45,1.329,50.193,1.471,46.723
645.1548357009888,0.494,1.114,56.45,1.329,50.193,1.471,46.723
645.4198226928711,0.494,1.114,56.45,1.329,50.193,1.471,46.723
645.6857283115387,0.499,1.114,56.45,1.329,50.193,1.471,46.723
645.9512379169464,0.494,1.114,56.45,1.329,50.193,1.471,46.723
646.2165379524231,0.499,1.114,56.45,1.329,50.193,1.466,46.844
646.4806995391846,0.494,1.114,56.45,1.329,50.193,1.466,46.844
646.7458212375641,0.499,1.114,56.45,1.329,50.193,1.466,46.844
647.0117120742798,0.494,1.114,56.45,1.329,50.193,1.471,46.723
647.2770733833313,0.494,1.114,56.45,1.329,50.193,1.466,46.844
647.5423760414124,0.494,1.114,56.45,1.329,50.193,1.466,46.844
647.8065807819366,0.494,1.114,56.45,1.329,50.193,1.466,46.844
648.0722982883453,0.494,1.114,56.45,1.329,50.193,1.471,46.723
648.337325334549,0.494,1.114,56.45,1.329,50.193,1.466,46.844
648.602160692215,0.494,1.114,56.45,1.329,50.193,1.466,46.844
648.8674898147583,0.494,1.114,56.45,1.329,50.193,1.466,46.844
649.1329958438873,0.494,1.119,56.296,1.329,50.193,1.466,46.844
649.398209810257,0.499,1.114,56.45,1.325,50.325,1.466,46.844
649.6626996994019,0.494,1.119,56.296,1.325,50.325,1.466,46.844
649.9271862506866,0.499,1.119,56.296,1.325,50.325,1.466,46.844
650.1936132907867,0.494,1.119,56.296,1.325,50.325,1.466,46.844
650.458818435669,0.494,1.119,56.296,1.329,50.193,1.461,46.966
650.7233195304871,0.499,1.119,56.296,1.325,50.325,1.461,46.966
650.9886322021484,0.494,1.119,56.296,1.325,50.325,1.461,46.966
651.253580570221,0.494,1.119,56.296,1.325,50.325,1.461,46.966
651.5180735588074,0.494,1.119,56.296,1.325,50.325,1.461,46.966
651.7836675643921,0.494,1.119,56.296,1.325,50.325,1.461,46.966
652.0484206676483,0.494,1.119,56.296,1.325,50.325,1.461,46.966
652.3146798610687,0.499,1.119,56.296,1.325,50.325,1.461,46.966
652.5800271034241,0.494,1.114,56.45,1.325,50.325,1.461,46.966
652.8452835083008,0.494,1.114,56.45,1.325,50.325,1.461,46.966
653.1092681884766,0.494,1.114,56.45,1.325,50.325,1.461,46.966
653.374133348465,0.494,1.114,56.45,1.325,50.325,1.461,46.966
653.640542268753,0.494,1.114,56.45,1.325,50.325,1.461,46.966
653.9045810699463,0.494,1.114,56.45,1.329,50.193,1.461,46.966
654.170640707016,0.494,1.114,56.45,1.325,50.325,1.461,46.966
654.435882806778,0.494,1.109,56.603,1.325,50.325,1.466,46.844
654.700710773468,0.494,1.109,56.603,1.329,50.193,1.461,46.966
654.9653470516205,0.494,1.109,56.603,1.329,50.193,1.461,46.966
655.2313678264618,0.494,1.109,56.603,1.329,50.193,1.461,46.966
655.4963586330414,0.494,1.109,56.603,1.325,50.325,1.461,46.966
655.7616090774536,0.499,1.109,56.603,1.329,50.193,1.466,46.844
656.0269119739532,0.494,1.109,56.603,1.329,50.193,1.466,46.844
656.2922096252441,0.494,1.109,56.603,1.325,50.325,1.466,46.844
656.5566716194153,0.494,1.109,56.603,1.329,50.193,1.466,46.844
656.8223717212677,0.494,1.109,56.603,1.325,50.325,1.466,46.844
657.0875136852264,0.494,1.109,56.603,1.325,50.325,1.466,46.844
657.3526380062103,0.494,1.109,56.603,1.325,50.325,1.466,46.844
657.6178684234619,0.494,1.105,56.758,1.325,50.325,1.466,46.844
657.8818683624268,0.494,1.105,56.758,1.325,50.325,1.461,46.966
658.1469311714172,0.494,1.105,56.758,1.325,50.325,1.466,46.844
658.4124820232391,0.494,1.105,56.758,1.325,50.325,1.466,46.844
658.6773328781128,0.494,1.105,56.758,1.325,50.325,1.461,46.966
658.9425625801086,0.494,1.105,56.758,1.325,50.325,1.466,46.844
659.2089195251465,0.494,1.105,56.758,1.325,50.325,1.466,46.844
659.4735009670258,0.494,1.105,56.758,1.325,50.325,1.466,46.844
659.7387366294861,0.494,1.109,56.603,1.325,50.325,1.466,46.844
660.0039224624634,0.494,1.109,56.603,1.325,50.325,1.461,46.966
660.2693226337433,0.494,1.109,56.603,1.325,50.325,1.461,46.966
660.5346565246582,0.494,1.109,56.603,1.325,50.325,1.461,46.966
660.7996394634247,0.494,1.109,56.603,1.325,50.325,1.461,46.966
661.0638501644135,0.494,1.109,56.603,1.325,50.325,1.461,46.966
661.3294856548309,0.494,1.109,56.603,1.325,50.325,1.461,46.966
661.5947813987732,0.494,1.109,56.603,1.325,50.325,1.461,46.966
661.8604743480682,0.494,1.105,56.758,1.325,50.325,1.461,46.966
662.1248495578766,0.494,1.105,56.758,1.325,50.325,1.461,46.966
662.3903329372406,0.494,1.105,56.758,1.325,50.325,1.461,46.966
662.6559796333313,0.494,1.105,56.758,1.325,50.325,1.461,46.966
662.9202396869659,0.499,1.105,56.758,1.325,50.325,1.461,46.966
663.1857883930206,0.494,1.105,56.758,1.325,50.325,1.461,46.966
663.4512610435486,0.494,1.105,56.758,1.325,50.325,1.466,46.844
663.7164490222931,0.494,1.105,56.758,1.325,50.325,1.461,46.966
663.9817774295807,0.494,1.105,56.758,1.325,50.325,1.466,46.844
664.2460813522339,0.494,1.105,56.758,1.325,50.325,1.466,46.844
664.5120961666107,0.494,1.105,56.758,1.325,50.325,1.461,46.966
664.7772951126099,0.494,1.105,56.758,1.32,50.457,1.461,46.966
665.0417313575745,0.494,1.105,56.758,1.325,50.325,1.461,46.966
665.3067138195038,0.494,1.105,56.758,1.32,50.457,1.461,46.966
665.5723879337311,0.499,1.105,56.758,1.32,50.457,1.466,46.844
665.8377389907837,0.494,1.105,56.758,1.325,50.325,1.461,46.966
666.1022734642029,0.494,1.105,56.758,1.32,50.457,1.461,46.966
666.3682465553284,0.494,1.105,56.758,1.32,50.457,1.461,46.966
666.6333601474762,0.494,1.105,56.758,1.32,50.457,1.461,46.966
666.8983960151672,0.494,1.105,56.758,1.325,50.325,1.461,46.966
667.1631572246552,0.499,1.1,56.913,1.32,50.457,1.461,46.966
667.4285485744476,0.494,1.1,56.913,1.32,50.457,1.461,46.966
667.6939361095428,0.494,1.1,56.913,1.32,50.457,1.461,46.966
667.9590253829956,0.499,1.1,56.913,1.32,50.457,1.461,46.966
668.2236406803131,0.494,1.1,56.913,1.32,50.457,1.461,46.966
668.4887874126434,0.499,1.1,56.913,1.32,50.457,1.461,46.966
668.753591299057,0.494,1.1,56.913,1.32,50.457,1.461,46.966
669.0193917751312,0.499,1.1,56.913,1.32,50.457,1.461,46.966
669.2845404148102,0.494,1.1,56.913,1.32,50.457,1.461,46.966
669.549131155014,0.499,1.1,56.913,1.325,50.325,1.461,46.966
669.8138179779053,0.494,1.1,56.913,1.325,50.325,1.461,46.966
670.0803232192993,0.494,1.1,56.913,1.325,50.325,1.466,46.844
670.3450825214386,0.494,1.1,56.913,1.325,50.325,1.466,46.844
670.6104788780212,0.499,1.1,56.913,1.325,50.325,1.466,46.844
670.8749279975891,0.499,1.1,56.913,1.325,50.325,1.466,46.844
671.1407563686371,0.499,1.1,56.913,1.325,50.325,1.466,46.844
671.4054801464081,0.494,1.1,56.913,1.325,50.325,1.461,46.966
671.6709108352661,0.494,1.1,56.913,1.325,50.325,1.461,46.966
671.9352238178253,0.494,1.1,56.913,1.325,50.325,1.461,46.966
672.2007300853729,0.494,1.1,56.913,1.325,50.325,1.466,46.844
672.4665892124176,0.494,1.1,56.913,1.325,50.325,1.466,46.844
672.7304294109344,0.499,1.1,56.913,1.325,50.325,1.466,46.844
672.9962973594666,0.494,1.1,56.913,1.325,50.325,1.466,46.844
673.2623510360718,0.499,1.095,57.068,1.325,50.325,1.466,46.844
673.5272164344788,0.494,1.1,56.913,1.325,50.325,1.466,46.844
673.7922432422638,0.494,1.1,56.913,1.325,50.325,1.466,46.844
674.0575132369995,0.494,1.1,56.913,1.325,50.325,1.466,46.844
674.3227233886719,0.494,1.1,56.913,1.329,50.193,1.466,46.844
674.588077545166,0.494,1.1,56.913,1.329,50.193,1.461,46.966
674.8531050682068,0.499,1.1,56.913,1.325,50.325,1.466,46.844
675.1168506145477,0.494,1.1,56.913,1.329,50.193,1.466,46.844
675.3821356296539,0.494,1.1,56.913,1.325,50.325,1.466,46.844
675.6484699249268,0.494,1.1,56.913,1.329,50.193,1.466,46.844
675.9126892089844,0.494,1.1,56.913,1.329,50.193,1.466,46.844
676.1787586212158,0.499,1.1,56.913,1.325,50.325,1.466,46.844
676.4438669681549,0.499,1.1,56.913,1.329,50.193,1.466,46.844
676.7086055278778,0.494,1.1,56.913,1.325,50.325,1.466,46.844
676.9744474887848,0.494,1.1,56.913,1.329,50.193,1.466,46.844
677.2391381263733,0.494,1.1,56.913,1.329,50.193,1.466,46.844
677.5043294429779,0.494,1.1,56.913,1.329,50.193,1.466,46.844
677.7693295478821,0.494,1.1,56.913,1.329,50.193,1.466,46.844
678.0347692966461,0.494,1.1,56.913,1.329,50.193,1.466,46.844
